GEOID,ALAND,AWATER,farm_acre_as_percent,crop_acre_as_percent,area_land_km2,area_water_km2,farm_area_km2,crop_area_km2
17143,1602484321,30706228,63.1,54.61,1602.484321,30.706228,1011.167606551,875.1166876981
19091,1124996886,3376514,86.2,83.03,1124.996886,3.376514,969.747315732,934.0849144458
31177,1009985069,8388604,99.3,86.52,1009.985069,8.388604,1002.915173517,873.8390816987999
55049,1975379853,13870296,73.8,44.34,1975.379853,13.870296,1457.830331514,875.8834268201999
27097,2913973124,73283119,53.1,32.33,2913.973124,73.283119,1547.319728844,942.0875109891999
42003,1890889701,37411492,6.2,3.32,1890.889701,37.411492,117.23516146200001,62.777538073200006
29205,1297230230,3764605,86.6,63.89,1297.23023,3.764605,1123.4013791799998,828.800393947
39097,1206646148,1919019,84.6,78.92,1206.646148,1.919019,1020.8226412079999,952.2851400016001
20201,2317419238,10139803,91.8,58.79,2317.419238,10.139803,2127.390860484,1362.4107700202
17019,2579733580,6091992,91.4,88.85,2579.73358,6.091992,2357.87649212,2292.09328583
16087,3762870366,53228012,50.4,8.64,3762.870366,53.228012,1896.486664464,325.11199962240005
17045,1614542009,1600421,79.7,75.06,1614.542009,1.600421,1286.7899811730001,1211.8752319554
08121,6521806786,15207400,84.3,51.88,6521.806786,15.2074,5497.8831205980005,3383.5133605768
39065,1218342693,629922,86.9,81.05,1218.342693,0.629922,1058.7398002170003,987.4667526765
26113,1462807689,23574739,31.4,24.53,1462.807689,23.574739,459.321614346,358.82672611170005
38093,5754301968,197312587,92.5,73.72,5754.301968,197.312587,5322.7293204,4242.0714108096
29203,2599883711,464011,20.2,4.53,2599.883711,0.464011,525.1765096219999,117.7747321083
48423,2386701635,73066272,46.1,10.9,2386.701635,73.066272,1100.269453735,260.150478215
40143,1477021879,43361035,31.0,12.58,1477.021879,43.361035,457.87678249,185.80935237819997
40091,1601897950,242913899,57.0,13.69,1601.89795,242.913899,913.0818315,219.299829355
48395,2214719320,26358042,86.8,19.6,2214.71932,26.358042,1922.37636976,434.0849867200001
48171,2740716834,9015052,100.4,10.91,2740.716834,9.015052,2751.679701336,299.01220658939997
26125,2246869568,102863438,5.2,3.14,2246.869568,102.863438,116.83721753600001,70.55170443520001
38033,2593894350,4147470,97.7,42.76,2593.89435,4.14747,2534.2347799500003,1109.14922406
56027,6801380679,4969450,76.0,3.25,6801.380679,4.96945,5169.04931604,221.0448720675
27117,1204488112,2348855,80.6,70.74,1204.488112,2.348855,970.8174182719999,852.0548904288
51099,465080763,21140635,22.9,11.34,465.080763,21.140635,106.503494727,52.7401585242
53025,6939832890,289982469,60.7,46.7,6939.83289,289.982469,4212.47856423,3240.90195963
27129,2545744678,10851893,99.2,95.1,2545.744678,10.851893,2525.378720576,2421.003188778
12001,2266400894,242801104,31.8,9.98,2266.400894,242.801104,720.715484292,226.18680922119998
31091,1867796192,882994,92.5,1.47,1867.796192,0.882994,1727.7114775999999,27.4566040224
51147,906395961,10040117,31.0,8.97,906.395961,10.040117,280.98274791000006,81.30371770170001
49007,3831067724,15844443,24.4,1.67,3831.067724,15.844443,934.7805246559999,63.9788309908
42017,1565408735,45201371,20.0,15.51,1565.408735,45.201371,313.081747,242.7948947985
46059,3720897248,9241423,97.4,62.87,3720.897248,9.241423,3624.1539195520004,2339.3280998176
42081,3182098644,39419361,23.7,10.04,3182.098644,39.419361,754.1573786280001,319.4827038576
16057,2786482704,2370320,50.8,36.99,2786.482704,2.37032,1415.533213632,1030.7199522096
13237,892652833,41520809,17.3,6.67,892.652833,41.520809,154.428940109,59.5399439611
35037,7443334318,18728804,84.2,10.85,7443.334318,18.728804,6267.287495756001,807.601773503
48269,2359148815,6398045,71.5,1.71,2359.148815,6.398045,1686.791402725,40.341444736499994
05073,1368278178,43469442,39.4,20.03,1368.278178,43.469442,539.1016021319999,274.06611905340003
48451,3941965427,48077315,83.4,12.83,3941.965427,48.077315,3287.599166118,505.75416428410006
12049,1651867901,1439673,92.3,16.73,1651.867901,1.439673,1524.674072623,276.3574998373
39025,1170958177,19831170,33.6,22.65,1170.958177,19.83117,393.44194747200004,265.2220270905
48501,2071252452,34329,101.1,62.12,2071.252452,0.034329,2094.036228972,1286.6620231824
41071,1854169174,6491586,37.0,24.74,1854.169174,6.491586,686.0425943800001,458.7214536476
19115,1040583090,40784329,73.9,64.3,1040.58309,40.784329,768.9909035100001,669.0949268700001
20049,1668636733,16061122,59.9,13.79,1668.636733,16.061122,999.513403067,230.1050054807
39121,1030846457,16984489,31.4,9.57,1030.846457,16.984489,323.685787498,98.6520059349
39137,1249724511,4603965,98.7,94.29,1249.724511,4.603965,1233.478092357,1178.3652414219
48425,482938558,14221312,69.5,13.15,482.938558,14.221312,335.64229781,63.506420377000005
42075,937138344,1727921,46.5,37.44,937.138344,1.727921,435.76932995999994,350.86459599359995
30035,7756795340,106093201,61.9,25.76,7756.79534,106.093201,4801.45631546,1998.150479584
32027,15634691937,79934815,8.5,1.47,15634.691937,79.934815,1328.948814645,229.8299714739
27087,1444886580,64851262,62.0,52.17,1444.88658,64.851262,895.8296796000001,753.7973287860001
34031,481744927,32079811,1.6,0.26,481.744927,32.079811,7.707918832000001,1.2525368102
30047,3860298044,423538790,67.2,9.79,3860.298044,423.53879,2594.1202855680003,377.92317850759997
48261,3777375503,1262209528,93.1,0.2,3777.375503,1262.209528,3516.7365932929997,7.554751006000001
48033,2324366073,22297610,86.1,15.8,2324.366073,22.29761,2001.279188853,367.24983953400005
29157,1228575201,25393801,72.0,41.05,1228.575201,25.393801,884.57414472,504.3301200105
48411,2940447178,8069104,90.8,11.19,2940.447178,8.069104,2669.926037624,329.03603921819996
40073,2326224060,20348781,100.1,61.5,2326.22406,20.348781,2328.55028406,1430.6277969
48051,1706886781,46048550,79.0,16.1,1706.886781,46.04855,1348.44055699,274.80877174100004
36035,1283234678,96916405,7.0,4.04,1283.234678,96.916405,89.82642745999999,51.842680991200005
28133,1807187009,23747315,87.0,72.99,1807.187009,23.747315,1572.25269783,1319.0657978690997
27053,1433839320,137173629,12.9,10.34,1433.83932,137.173629,184.96527228000002,148.258985688
42027,2874529780,8187277,21.1,12.44,2874.52978,8.187277,606.5257835799999,357.591504632
48025,2279809504,246409,85.7,13.7,2279.809504,0.246409,1953.796744928,312.33390204799997
47077,1346816726,15219341,46.1,19.13,1346.816726,15.219341,620.882510686,257.6460396838
19171,1867411148,2769421,88.2,78.48,1867.411148,2.769421,1647.056632536,1465.5442689504
20175,1655865965,2777350,88.2,64.44,1655.865965,2.77735,1460.4737811300001,1067.040027846
19135,1123317229,1522790,69.6,41.04,1123.317229,1.52279,781.8287913839999,461.0093907816
31147,1429261293,7077617,96.8,77.13,1429.261293,7.077617,1383.524931624,1102.3892352909
17021,1837278858,16221514,88.7,84.27,1837.278858,16.221514,1629.666347046,1548.2748936366
12089,1679966574,200159166,13.1,1.11,1679.966574,200.159166,220.075621194,18.647628971400003
12133,1513019369,82294771,12.1,4.28,1513.019369,82.294771,183.07534364900002,64.7572289932
13007,885665382,18598655,59.8,24.31,885.665382,18.598655,529.627898436,215.3052543642
13275,1410520995,19717343,53.7,24.47,1410.520995,19.717343,757.4497743150001,345.1544874765
21005,522773659,6311541,63.4,22.49,522.773659,6.311541,331.438499806,117.57179590909999
21185,484931825,23831645,42.9,17.8,484.931825,23.831645,208.03575292499997,86.31786485
13057,1090598900,34469349,8.9,2.44,1090.5989,34.469349,97.0633021,26.61061316
38065,1871296135,22476236,67.8,32.12,1871.296135,22.476236,1268.73877953,601.0603185619999
26133,1466836685,17262767,28.6,18.59,1466.836685,17.262767,419.51529191000003,272.6849397415
47109,1457753417,1994987,38.6,18.18,1457.753417,1.994987,562.6928189619999,265.01957121059996
53001,4985663373,12499935,78.9,60.54,4985.663373,12.499935,3933.688401297001,3018.3206060142
29057,1269123621,42069988,84.8,36.2,1269.123621,42.069988,1076.2168306079998,459.422750802
22101,1438845622,1460445312,22.5,20.29,1438.845622,1460.445312,323.74026495000004,291.9417767038
50007,1389740233,214237435,18.7,7.81,1389.740233,214.237435,259.88142357099997,108.53871219729999
15009,3008348865,3203294203,33.1,7.53,3008.348865,3203.294203,995.763474315,226.5286695345
22057,2766953348,1037594367,23.0,8.57,2766.953348,1037.594367,636.3992700399999,237.1279019236
19139,1132977189,30262373,78.3,66.95,1132.977189,30.262373,887.1211389869999,758.5282280355001
12113,2621316069,418753385,13.1,8.16,2621.316069,418.753385,343.392405039,213.8993912304
18101,869615710,12033246,29.0,16.42,869.61571,12.033246,252.18855589999998,142.790899582
21203,819848737,4016362,39.8,13.7,819.848737,4.016362,326.299797326,112.319276969
21223,392766460,11833388,68.0,31.29,392.76646,11.833388,267.0811928,122.896625334
13055,811512406,570806,27.6,7.91,811.512406,0.570806,223.97742405600002,64.19063131460001
45033,1049113581,4545513,35.2,27.71,1049.113581,4.545513,369.28798051200005,290.7093732951
37103,1220837016,6031827,21.8,16.3,1220.837016,6.031827,266.14246948799996,198.99643360800002
29199,1130718763,7047471,89.5,64.95,1130.718763,7.047471,1011.9932928850001,734.4018365685001
20131,1858124407,5208983,87.2,62.31,1858.124407,5.208983,1620.284482904,1157.7973180017
20137,2274122723,8421464,88.1,50.54,2274.122723,8.421464,2003.502118963,1149.3416242042
31065,1862542307,3915843,97.8,63.33,1862.542307,3.915843,1821.566376246,1179.5480430230998
13087,1546667779,67329727,50.2,34.91,1546.667779,67.329727,776.4272250580001,539.9417216488999
18177,1040508996,6732250,63.6,51.14,1040.508996,6.73225,661.7637214560001,532.1163005544
21009,1262733192,32260040,81.3,45.32,1262.733192,32.26004,1026.6020850959999,572.2706826144
31093,1474578440,16199404,77.0,48.85,1474.57844,16.199404,1135.4253988,720.3315679399999
38025,5201888569,190575791,79.1,32.5,5201.888569,190.575791,4114.693858078999,1690.613784925
06005,1539933576,29470568,47.7,3.85,1539.933576,29.470568,734.548315752,59.287442676
47049,1291397316,829331,29.4,8.06,1291.397316,0.829331,379.670810904,104.08662366960002
20031,1623624044,70470775,96.3,54.58,1623.624044,70.470775,1563.5499543719998,886.1740032152
26023,1311600891,34424716,73.9,63.05,1311.600891,34.424716,969.2730584490001,826.9643617755
51031,1303240046,8955341,37.3,12.13,1303.240046,8.955341,486.1085371579999,158.08301757979999
39105,1113958478,7519824,28.5,11.39,1113.958478,7.519824,317.47816623,126.8798706442
54067,1675296015,19608977,11.0,2.85,1675.296015,19.608977,184.28256165,47.7459364275
40053,2592244840,7021951,89.7,64.76,2592.24484,7.021951,2325.24362148,1678.737758384
46115,3894132582,16076446,99.9,86.55,3894.132582,16.076446,3890.2384494180005,3370.371749721
50027,2511193707,19363219,18.1,3.65,2511.193707,19.363219,454.52606096700003,91.65857030549999
48455,1796914248,52267270,22.3,4.52,1796.914248,52.26727,400.711877304,81.2205240096
35001,3007310205,16190430,29.8,0.87,3007.310205,16.19043,896.1784410900001,26.163598783500003
13205,1326342585,4454719,57.9,37.17,1326.342585,4.454719,767.9523567150001,493.00153884450003
15001,10433637860,2739470030,25.8,3.19,10433.63786,2739.47003,2691.8785678800004,332.833047734
21147,1105416732,10730756,6.7,1.38,1105.416732,10.730756,74.06292104399999,15.254750901599998
21191,717836419,12328246,62.7,21.55,717.836419,12.328246,450.08343471300003,154.6937482945
21215,483503272,12896776,62.1,29.16,483.503272,12.896776,300.255531912,140.98955411519998
30041,7508815856,44701996,87.1,65.88,7508.815856,44.701996,6540.178610576,4946.8078859328
31175,1471402787,6076915,96.5,47.48,1471.402787,6.076915,1419.903689455,698.6220432675999
48069,2316573415,12584396,96.9,68.94,2316.573415,12.584396,2244.759639135,1597.0457123009996
24043,1185609331,24803926,40.7,28.07,1185.609331,24.803926,482.5429977170001,332.8005392117
21133,875192042,2898572,2.6,0.19,875.192042,2.898572,22.754993092,1.6628648798
34033,859474410,105430413,46.3,38.09,859.47441,105.430413,397.93665182999996,327.373802769
05125,1873978476,17979687,9.0,2.77,1873.978476,17.979687,168.65806283999999,51.9092037852
54053,1115633278,36174540,45.2,13.65,1115.633278,36.17454,504.26624165600003,152.28394244700002
54021,876717634,4082111,30.0,5.11,876.717634,4.082111,263.0152902,44.8002710974
28063,1346620561,18988092,17.9,3.44,1346.620561,18.988092,241.04508041899996,46.323747298399994
38079,2338953786,93938154,88.6,64.55,2338.953786,93.938154,2072.313054396,1509.7946688629997
30103,2532492080,17149961,98.1,8.91,2532.49208,17.149961,2484.37473048,225.645044328
21049,653878979,6972749,91.1,41.07,653.878979,6.972749,595.6837498689999,268.54809667530003
26005,2137372873,2610825889,43.5,37.27,2137.372873,2610.825889,929.7571997549999,796.5988697670999
47005,1021248371,108583504,27.2,12.02,1021.248371,108.583504,277.77955691200003,122.7540541942
27015,1582659431,18584892,91.0,84.6,1582.659431,18.584892,1440.2200822099999,1338.929878626
47137,422113135,29822859,33.1,11.14,422.113135,29.822859,139.719447685,47.023403239
51109,1284973900,37790617,21.6,7.81,1284.9739,37.790617,277.5543624,100.35646159
18145,1064884352,4149819,83.8,78.83,1064.884352,4.149819,892.3730869760001,839.4483346815999
39049,1378853105,29125601,15.4,13.21,1378.853105,29.125601,212.34337817,182.14649517049997
49021,8537474409,11390956,24.3,3.96,8537.474409,11.390956,2074.606281387,338.0839865964
32009,9277050041,18552011,,0.63,9277.050041,18.552011,,58.4454152583
26083,1398883253,14053673397,0.1,0.02,1398.883253,14053.673397,1.398883253,0.2797766506
49039,4117901449,32049371,29.6,7.04,4117.901449,32.049371,1218.898828904,289.9002620096
20093,2254696682,1133601,92.7,74.67,2254.696682,1.133601,2090.103824214,1683.5820124493998
12009,2629333877,1403340249,24.1,3.23,2629.333877,1403.340249,633.669464357,84.9274842271
18105,1021814153,43504254,18.9,8.81,1021.814153,43.504254,193.12287491700002,90.02182687930001
19117,1115257644,9852833,63.7,38.81,1115.257644,9.852833,710.419119228,432.8314916364
21239,489012357,8307144,92.8,34.73,489.012357,8.307144,453.803467296,169.83399158609998
45053,1696775859,114287450,15.1,2.85,1696.775859,114.28745,256.21315470900004,48.3581119815
48043,16015869999,22063764,51.0,1.44,16015.869999,22.063764,8168.09369949,230.62852798560002
45065,930141786,89983085,17.7,1.68,930.141786,89.983085,164.635096122,15.6263820048
45087,1331696509,4805060,13.3,2.21,1331.696509,4.80506,177.11563569700004,29.430492848900002
27103,1161921138,47467472,92.2,86.9,1161.921138,47.467472,1071.291289236,1009.7094689219999
55075,3624558795,389917044,14.9,9.89,3624.558795,389.917044,540.059260455,358.46886482549996
53011,1627728322,70264672,22.6,6.05,1627.728322,70.264672,367.866600772,98.477563481
55099,3247805080,62281745,11.1,4.27,3247.80508,62.281745,360.50636388,138.681276916
18103,968246952,9184624,80.9,73.18,968.246952,9.184624,783.311784168,708.5631194736001
20053,1854037822,19262994,85.1,43.66,1854.037822,19.262994,1577.7861865219998,809.4729130851999
22123,931478638,2386193,73.0,48.27,931.478638,2.386193,679.9794057400001,449.62473856260004
12077,2164099093,19582444,6.5,0.26,2164.099093,19.582444,140.666441045,5.6266576418
20083,2227369151,826344,89.9,58.12,2227.369151,0.826344,2002.404866749,1294.5469505612
20119,2533222390,3258258,93.9,52.97,2533.22239,3.258258,2378.69582421,1341.847899983
21149,653906323,9734358,80.0,66.89,653.906323,9.734358,523.1250584000001,437.3979394547
28001,1197464269,65273640,23.5,7.35,1197.464269,65.27364,281.404103215,88.01362377150001
28057,1379925849,19832711,22.1,7.53,1379.925849,19.832711,304.963612629,103.90841642970001
21073,538073033,11025563,56.1,22.07,538.073033,11.025563,301.858971513,118.7527183831
23009,4110284976,1963056852,6.4,1.49,4110.284976,1963.056852,263.058238464,61.2432461424
23013,945693972,2017106965,11.0,4.23,945.693972,2017.106965,104.02633691999999,40.002855015600005
13217,708857834,14261429,24.4,4.88,708.857834,14.261429,172.96131149599998,34.5922622992
46049,2542575647,62678931,99.8,65.0,2542.575647,62.678931,2537.4904957060003,1652.6741705499999
26061,2613557367,1275355802,4.0,2.07,2613.557367,1275.355802,104.54229468,54.10063749689999
30061,3158799736,9897206,2.4,0.7,3158.799736,9.897206,75.81119366399999,22.111598151999996
47051,1436108593,55079682,31.7,17.33,1436.108593,55.079682,455.24642398099996,248.87761916689996
22029,1805172274,130329995,63.1,46.29,1805.172274,130.329995,1139.063704894,835.6142456345999
22063,1678750672,112119167,7.1,1.4,1678.750672,112.119167,119.19129771199998,23.502509407999995
25009,1275355437,870391710,6.6,3.48,1275.355437,870.39171,84.173458842,44.38236920759999
46019,5827518214,42730886,80.2,10.43,5827.518214,42.730886,4673.669607628,607.8101497202
08035,2176069189,6950848,37.5,4.93,2176.069189,6.950848,816.0259458749999,107.28021101769998
45079,1960994034,37854754,10.8,4.59,1960.994034,37.854754,211.78735567200002,90.0096261606
18095,1170457563,2559342,71.8,68.45,1170.457563,2.559342,840.388530234,801.1782018734999
40099,1078624775,22365113,78.6,10.61,1078.624775,22.365113,847.7990731499999,114.4420886275
54009,231034166,8714144,25.1,7.51,231.034166,8.714144,57.989575666,17.3506658666
54013,723252434,3704539,34.1,6.96,723.252434,3.704539,246.62907999400002,50.3383694064
51021,926272936,2585515,30.7,7.55,926.272936,2.585515,284.365791352,69.933606668
30111,6820738870,39856668,95.1,17.74,6820.73887,39.856668,6486.522665369999,1209.999075538
54043,1131925075,4023478,8.5,1.49,1131.925075,4.023478,96.213631375,16.8656836175
06033,3254348631,188852161,17.2,2.5,3254.348631,188.852161,559.747964532,81.35871577500001
13131,1177152222,14925882,42.5,23.94,1177.152222,14.925882,500.28969435,281.81024194680003
08021,3334423639,9235291,32.3,15.95,3334.423639,9.235291,1077.018835397,531.8405704205001
49037,20252985182,293755887,33.1,2.6,20252.985182,293.755887,6703.738095242001,526.577614732
18133,1244585902,5585892,60.1,45.66,1244.585902,5.585892,747.9961271020001,568.2779228532
16047,1888836285,12568998,40.3,26.84,1888.836285,12.568998,761.201022855,506.96365889400005
47167,1187267191,38609225,59.1,50.31,1187.267191,38.609225,701.674909881,597.3141237921
22121,498293891,29602238,27.7,24.23,498.293891,29.602238,138.02740780699997,120.7366097893
29171,1339843851,5943334,79.8,40.05,1339.843851,5.943334,1069.195393098,536.6074623255
56039,10351785153,570864021,2.6,0.62,10351.785153,570.864021,269.146413978,64.1810679486
55043,2970364997,94558771,81.8,51.77,2970.364997,94.558771,2429.758567546,1537.7579589469
38059,4988626570,50054878,99.4,45.66,4988.62657,50.054878,4958.69481058,2277.806891862
37041,447179927,157966162,48.4,39.68,447.179927,157.966162,216.43508466800003,177.44099503360002
37021,1700042284,8942802,17.2,4.25,1700.042284,8.942802,292.407272848,72.25179707000001
06063,6612400919,156387635,11.7,1.79,6612.400919,156.387635,773.6509075229999,118.36197645009999
50023,1779421703,21184426,14.7,4.92,1779.421703,21.184426,261.574990341,87.5475477876
46093,8989706542,30712698,90.0,17.77,8989.706542,30.712698,8090.7358878,1597.4708525134001
18097,1026465038,17326366,6.8,6.1,1026.465038,17.326366,69.799622584,62.61436731799999
05017,1668823393,120315319,74.6,66.27,1668.823393,120.315319,1244.9422511779999,1105.9292625411
13021,645699773,14503560,5.7,2.55,645.699773,14.50356,36.804887061,16.4653442115
05115,2104418088,47279033,30.5,10.92,2104.418088,47.279033,641.8475168399999,229.80245520959997
51175,1551752840,8247158,36.5,25.1,1551.75284,8.247158,566.3897866,389.4899628400001
48183,708030600,6227994,33.0,8.27,708.0306,6.227994,233.65009799999999,58.55413062
36087,449199631,66861670,0.5,0.28,449.199631,66.86167,2.245998155,1.2577589668000002
05089,1546109507,112285682,46.9,6.07,1546.109507,112.285682,725.125358783,93.84884707490001
51800,1033802700,77061968,30.9,22.67,1033.8027,77.061968,319.4450343,234.36307209000003
08041,5508502469,7099036,46.3,3.79,5508.502469,7.099036,2550.436643147,208.7722435751
29187,1170437420,7160607,43.2,13.0,1170.43742,7.160607,505.62896544,152.15686459999998
48475,2164201087,624206,75.9,1.21,2164.201087,0.624206,1642.6286250330002,26.186833152699997
08061,4578603605,47032919,96.5,59.78,4578.603605,47.032919,4418.352478825,2737.089235069
48487,2514536080,18196245,99.8,37.84,2514.53608,18.196245,2509.50700784,951.500452672
41015,4217568363,934534728,6.7,0.6,4217.568363,934.534728,282.57708032100004,25.305410178000002
08119,1442734233,4944578,20.0,1.56,1442.734233,4.944578,288.5468466,22.5066540348
29049,1085096687,11719847,82.9,56.0,1085.096687,11.719847,899.5451535230001,607.65414472
49051,3048467979,79114523,12.9,1.17,3048.467979,79.114523,393.252369291,35.6670753543
16029,4569240963,89216874,32.5,19.23,4569.240963,89.216874,1485.003312975,878.6650371849
37157,1464974390,18468477,34.4,14.16,1464.97439,18.468477,503.95119016000007,207.44037362400002
05117,1678019592,71807768,65.7,51.39,1678.019592,71.807768,1102.458871944,862.3342683288001
05011,1681514463,9532926,7.1,1.49,1681.514463,9.532926,119.38752687299998,25.0545654987
48193,2165008743,1238628,90.4,16.09,2165.008743,1.238628,1957.1679036720002,348.34990674869994
24011,827350251,16777064,62.6,53.3,827.350251,16.777064,517.921257126,440.977683783
27041,1649200283,215604217,64.6,50.38,1649.200283,215.604217,1065.3833828179997,830.8671025754
30043,4291254207,6605135,33.2,5.46,4291.254207,6.605135,1424.6963967240001,234.3024797022
51059,1012584627,40233137,2.2,0.3,1012.584627,40.233137,22.276861794000002,3.037753881
30023,1907999319,12199471,15.7,2.5,1907.999319,12.199471,299.555893083,47.699982975000005
47001,873292849,19724754,20.1,6.82,873.292849,19.724754,175.53186264900003,59.558572301800005
39077,1272965337,8615925,76.5,67.99,1272.965337,8.615925,973.8184828050001,865.4891326263
13005,735650672,4625861,34.2,21.23,735.650672,4.625861,251.59252982400002,156.1786376656
10001,1518568163,549099845,48.6,41.48,1518.568163,549.099845,738.0241272179999,629.9020740123999
39173,1598508447,8545541,68.0,64.26,1598.508447,8.545541,1086.98574396,1027.2015280422002
13157,879710263,8907131,34.3,9.11,879.710263,8.907131,301.740620209,80.1416049593
20003,1501277564,10586104,98.3,65.27,1501.277564,10.586104,1475.7558454119999,979.8838660227999
17095,1855506547,8834348,90.3,77.52,1855.506547,8.834348,1675.522411941,1438.3886752344
30107,3684208406,13010925,94.5,15.24,3684.208406,13.010925,3481.57694367,561.4733610744
47015,687992432,156144,52.4,22.89,687.992432,0.156144,360.508034368,157.4814676848
23007,4395190350,121369621,4.3,1.02,4395.19035,121.369621,188.99318505,44.83094156999999
21165,527283187,6084693,27.1,6.28,527.283187,6.084693,142.893743677,33.1133841436
46089,2943892857,38569612,99.4,52.78,2943.892857,38.569612,2926.229499858,1553.7866499246
08051,8389338065,53067068,12.9,2.38,8389.338065,53.067068,1082.224610385,199.666245947
26029,1078286047,2522933853,11.2,5.3,1078.286047,2522.933853,120.768037264,57.149160491
27151,1921870987,26208987,72.6,66.62,1921.870987,26.208987,1395.278336562,1280.3504515394002
39147,1427143576,4584953,75.7,68.86,1427.143576,4.584953,1080.347687032,982.7310664336
13267,1241979177,22837730,37.0,17.09,1241.979177,22.83773,459.53229548999997,212.2542413493
48429,2322492638,64152295,81.9,6.46,2322.492638,64.152295,1902.1214705220002,150.0330244148
37117,1182135018,746610,48.3,36.08,1182.135018,0.74661,570.971213694,426.51431449439997
30081,6192612337,24251907,15.8,3.41,6192.612337,24.251907,978.4327492460001,211.16808069169997
13317,1215973894,11924769,30.3,6.27,1215.973894,11.924769,368.44008988200005,76.24156315379999
53043,5984258952,75428245,79.9,55.25,5984.258952,75.428245,4781.422902648,3306.30307098
06081,1161757245,757313941,16.0,2.4,1161.757245,757.313941,185.8811592,27.88217388
39171,1090296608,5507083,78.2,70.48,1090.296608,5.507083,852.611947456,768.4410493184001
08009,6617400584,6142193,90.0,45.4,6617.400584,6.142193,5955.6605256,3004.299865136
16021,3285990181,24160674,8.5,5.48,3285.990181,24.160674,279.30916538500003,180.07226191880002
16007,2527122948,191364283,47.5,17.34,2527.122948,191.364283,1200.3834003000002,438.20311918320004
39159,1118204745,13288624,78.7,70.96,1118.204745,13.288624,880.027134315,793.4780870519999
39035,1184013873,2041890563,0.8,0.22,1184.013873,2041.890563,9.472110984,2.6048305206
48285,2511535250,1882216,81.6,11.96,2511.53525,1.882216,2049.4127639999997,300.37961590000003
40105,1465358455,38869450,95.7,16.71,1465.358455,38.86945,1402.3480414350001,244.86139783050004
13125,372284127,1847843,23.3,6.59,372.284127,1.847843,86.74220159100001,24.5335239693
41059,8327941915,41647897,65.7,39.65,8327.941915,41.647897,5471.457838155,3302.0289692974998
46102,5422404947,7126155,83.3,6.64,5422.404947,7.126155,4516.863320851,360.0476884808
20117,2331432992,12743798,86.8,62.74,2331.432992,12.743798,2023.683837056,1462.7410591808
22065,1617282478,68539547,61.4,47.76,1617.282478,68.539547,993.011441492,772.4141114928
30105,12758538566,351470610,51.7,24.71,12758.538566,351.47061,6596.1644386220005,3152.6348796586
13313,752293512,1533754,19.7,4.89,752.293512,1.533754,148.20182186399998,36.787152736799996
20203,1861078210,61987,95.2,79.99,1861.07821,0.061987,1771.7464559199998,1488.6764601789996
46023,2842481188,136616766,97.7,64.21,2842.481188,136.616766,2777.104120676,1825.1571708147999
31027,1917219988,14513825,99.9,83.0,1917.219988,14.513825,1915.3027680120003,1591.2925900399998
53035,1023306116,442189824,3.7,0.91,1023.306116,442.189824,37.862326292000006,9.3120856556
17111,1562336883,19832927,54.0,49.13,1562.336883,19.832927,843.66191682,767.5761106179
30069,4288047856,48927318,55.9,8.01,4288.047856,48.927318,2397.018751504,343.4726332656
29033,1799061775,17533485,95.8,74.94,1799.061775,17.533485,1723.5011804499998,1348.216894185
53075,5592428648,48281266,93.2,74.73,5592.428648,48.281266,5212.143499936001,4179.2219286504005
27147,1112775698,6976791,91.4,84.91,1112.775698,6.976791,1017.0769879720001,944.8578451717999
31169,1486153357,3025340,88.7,68.35,1486.153357,3.02534,1318.218027659,1015.7858195094999
47033,687766537,494100,87.8,78.91,687.766537,0.4941,603.859019486,542.7165743466999
19079,1493777024,1965341,85.4,80.25,1493.777024,1.965341,1275.685578496,1198.75606176
39165,1039437339,15502922,35.2,27.74,1039.437339,15.502922,365.88194332800003,288.3399178386
13255,507343333,9593612,13.6,3.84,507.343333,9.593612,68.998693288,19.4819839872
34019,1108047582,24800279,37.0,23.96,1108.047582,24.800279,409.9776053399999,265.4882006472
29217,2140348947,27015775,82.4,51.47,2140.348947,27.015775,1763.647532328,1101.6376030209
18121,1151747431,13683945,63.5,49.17,1151.747431,13.683945,731.359618685,566.3142118227
19069,1507301123,1428932,93.8,88.61,1507.301123,1.428932,1413.8484533739997,1335.6195250903
13035,475759863,11264566,26.6,5.45,475.759863,11.264566,126.552123558,25.9289125335
08039,4793658887,442148,86.0,16.03,4793.658887,0.442148,4122.54664282,768.4235195861
44001,62513687,53346252,8.6,4.47,62.513687,53.346252,5.376177081999999,2.7943618088999993
48035,2545908057,50666112,99.5,12.91,2545.908057,50.666112,2533.178516715,328.6767301587
44005,265310311,546985247,14.8,8.07,265.310311,546.985247,39.265926028,21.410542097700002
39045,1306421163,10746965,58.4,47.58,1306.421163,10.746965,762.9499591919999,621.5951893554
38069,2637787590,165445738,82.9,66.78,2637.78759,165.445738,2186.72591211,1761.5145526019999
17015,1152707885,55841450,86.3,73.74,1152.707885,55.84145,994.786904755,850.0067943989999
27125,1119929328,227815,75.4,68.42,1119.929328,0.227815,844.4267133120001,766.2556462176
41031,4615975255,26213922,69.5,6.82,4615.975255,26.213922,3208.1028022250002,314.809512391
47021,783276686,11964173,34.8,16.44,783.276686,11.964173,272.580286728,128.7706871784
46127,1193294712,16562654,98.4,90.46,1193.294712,16.562654,1174.201996608,1079.4543964751997
01051,1601762124,99965171,23.7,8.81,1601.762124,99.965171,379.61762338799997,141.11524312440002
