datetime,site_uid,temp_water,nitrate_con,diss_oxy_con,ph,spec_cond,discharge,stage
2011-08-20 04:45:00+00:00,USGS-05451210,25.9,0.7,6.2,8.2,521.0,14.2,2.3
2011-08-20 05:00:00+00:00,USGS-05451210,25.8,0.69,6.2,8.2,522.0,13.7,2.29
2011-08-20 05:15:00+00:00,USGS-05451210,25.6,0.69,6.2,8.2,522.0,13.7,2.29
2011-08-20 05:30:00+00:00,USGS-05451210,25.5,0.7,6.1,8.1,523.0,13.7,2.29
2011-08-20 05:45:00+00:00,USGS-05451210,25.3,0.7,6.0,8.1,523.0,13.7,2.29
2011-08-20 06:00:00+00:00,USGS-05451210,25.2,0.7,6.0,8.1,523.0,13.7,2.29
2011-08-20 06:15:00+00:00,USGS-05451210,25.1,0.7,5.9,8.1,524.0,13.7,2.29
2011-08-20 06:30:00+00:00,USGS-05451210,24.9,0.71,5.9,8.1,524.0,13.7,2.29
2011-08-20 06:45:00+00:00,USGS-05451210,24.8,0.71,5.9,8.1,525.0,13.7,2.29
2011-08-20 07:00:00+00:00,USGS-05451210,24.7,0.72,5.8,8.1,526.0,13.7,2.29
2011-08-20 07:15:00+00:00,USGS-05451210,24.6,0.72,5.8,8.1,527.0,13.7,2.29
2011-08-20 07:30:00+00:00,USGS-05451210,24.5,0.72,5.7,8.1,526.0,13.7,2.29
2011-08-20 07:45:00+00:00,USGS-05451210,24.4,0.71,5.8,8.1,527.0,13.7,2.29
2011-08-20 08:00:00+00:00,USGS-05451210,24.3,0.72,5.7,8.1,527.0,13.7,2.29
2011-08-20 08:15:00+00:00,USGS-05451210,24.1,0.71,5.7,8.0,528.0,13.7,2.29
2011-08-20 08:30:00+00:00,USGS-05451210,24.0,0.72,5.7,8.0,528.0,13.7,2.29
2011-08-20 08:45:00+00:00,USGS-05451210,24.0,0.71,5.6,8.0,529.0,13.7,2.29
2011-08-20 09:00:00+00:00,USGS-05451210,23.9,0.72,5.6,8.0,529.0,13.7,2.29
2011-08-20 09:15:00+00:00,USGS-05451210,23.7,0.72,5.6,8.0,529.0,13.7,2.29
2011-08-20 09:30:00+00:00,USGS-05451210,23.6,0.72,5.6,8.0,531.0,13.7,2.29
2011-08-20 09:45:00+00:00,USGS-05451210,23.5,0.71,5.6,8.0,531.0,13.7,2.29
2011-08-20 10:00:00+00:00,USGS-05451210,23.4,0.73,5.6,8.0,531.0,13.7,2.29
2011-08-20 10:15:00+00:00,USGS-05451210,23.3,0.73,5.6,8.0,531.0,13.7,2.29
2011-08-20 10:30:00+00:00,USGS-05451210,23.2,0.73,5.6,8.0,532.0,13.7,2.29
2011-08-20 10:45:00+00:00,USGS-05451210,23.0,0.73,5.6,8.0,532.0,13.7,2.29
2011-08-20 11:00:00+00:00,USGS-05451210,22.9,0.73,5.6,8.0,533.0,13.7,2.29
2011-08-20 11:15:00+00:00,USGS-05451210,22.8,0.73,5.6,8.0,532.0,13.7,2.29
2011-08-20 11:30:00+00:00,USGS-05451210,22.7,0.73,5.6,8.0,533.0,13.7,2.29
2011-08-20 11:45:00+00:00,USGS-05451210,22.6,0.73,5.6,8.0,533.0,13.7,2.29
2011-08-20 12:00:00+00:00,USGS-05451210,22.5,0.74,5.6,8.0,534.0,13.7,2.29
2011-08-20 12:15:00+00:00,USGS-05451210,22.4,0.75,5.7,8.0,533.0,13.7,2.29
2011-08-20 12:30:00+00:00,USGS-05451210,22.4,0.75,5.7,8.0,534.0,13.7,2.29
2011-08-20 12:45:00+00:00,USGS-05451210,22.3,0.74,5.8,8.0,533.0,13.7,2.29
2011-08-20 13:00:00+00:00,USGS-05451210,22.3,0.75,6.0,8.0,534.0,13.7,2.29
2011-08-20 13:15:00+00:00,USGS-05451210,22.3,0.74,6.2,8.0,533.0,13.7,2.29
2011-08-20 13:30:00+00:00,USGS-05451210,22.3,0.74,6.4,8.0,533.0,13.7,2.29
2011-08-20 13:45:00+00:00,USGS-05451210,22.4,0.74,6.6,8.0,533.0,13.7,2.29
2011-08-20 14:00:00+00:00,USGS-05451210,22.4,0.75,6.9,8.0,534.0,13.7,2.29
2011-08-20 14:15:00+00:00,USGS-05451210,22.4,0.75,7.2,8.1,533.0,13.7,2.29
2011-08-20 14:30:00+00:00,USGS-05451210,22.5,0.75,7.5,8.1,533.0,13.7,2.29
2011-08-20 14:45:00+00:00,USGS-05451210,22.5,0.73,7.6,8.1,533.0,13.7,2.29
2011-08-20 15:00:00+00:00,USGS-05451210,22.7,0.74,8.0,8.1,532.0,13.7,2.29
2011-08-20 15:15:00+00:00,USGS-05451210,22.8,0.74,8.2,8.1,532.0,13.7,2.29
2011-08-20 15:30:00+00:00,USGS-05451210,23.0,0.73,8.5,8.2,532.0,13.7,2.29
2011-08-20 15:45:00+00:00,USGS-05451210,23.4,0.74,8.9,8.2,531.0,13.7,2.29
2011-08-20 16:00:00+00:00,USGS-05451210,23.6,0.73,9.2,8.2,530.0,13.7,2.29
2011-08-20 16:15:00+00:00,USGS-05451210,23.9,0.73,9.4,8.2,530.0,13.7,2.29
2011-08-20 16:30:00+00:00,USGS-05451210,24.2,0.73,9.9,8.2,529.0,13.7,2.29
2011-08-20 16:45:00+00:00,USGS-05451210,24.6,0.72,10.0,8.2,529.0,13.7,2.29
2011-08-20 17:00:00+00:00,USGS-05451210,24.6,0.72,10.2,8.2,528.0,13.7,2.29
2011-08-20 17:15:00+00:00,USGS-05451210,24.7,0.72,10.2,8.2,527.0,13.7,2.29
2011-08-20 17:30:00+00:00,USGS-05451210,24.9,0.73,10.4,8.3,527.0,13.7,2.29
2011-08-20 17:45:00+00:00,USGS-05451210,25.5,0.73,10.7,8.3,526.0,13.7,2.29
2011-08-20 18:00:00+00:00,USGS-05451210,26.0,0.72,11.2,8.3,525.0,13.7,2.29
2011-08-20 18:15:00+00:00,USGS-05451210,26.3,0.73,11.2,8.3,525.0,13.7,2.29
2011-08-20 18:30:00+00:00,USGS-05451210,26.4,0.73,11.2,8.3,525.0,13.7,2.29
2011-08-20 18:45:00+00:00,USGS-05451210,26.7,0.72,11.5,8.3,525.0,13.7,2.29
2011-08-20 19:00:00+00:00,USGS-05451210,27.0,0.72,11.7,8.4,524.0,13.7,2.29
2011-08-20 19:15:00+00:00,USGS-05451210,27.5,0.71,11.9,8.4,522.0,13.7,2.29
2011-08-20 19:30:00+00:00,USGS-05451210,27.5,0.72,11.8,8.4,522.0,13.7,2.29
2011-08-20 19:45:00+00:00,USGS-05451210,27.6,0.71,11.9,8.4,522.0,13.7,2.29
2011-08-20 20:00:00+00:00,USGS-05451210,27.9,0.71,12.0,8.4,521.0,13.7,2.29
2011-08-20 20:15:00+00:00,USGS-05451210,28.0,0.68,12.0,8.4,521.0,13.7,2.29
2011-08-20 20:30:00+00:00,USGS-05451210,28.2,0.68,12.1,8.4,520.0,13.3,2.28
2011-08-20 20:45:00+00:00,USGS-05451210,28.1,0.68,12.1,8.4,520.0,13.7,2.29
2011-08-20 21:00:00+00:00,USGS-05451210,28.1,0.67,12.0,8.4,519.0,13.7,2.29
2011-08-20 21:15:00+00:00,USGS-05451210,28.1,0.66,11.9,8.4,518.0,13.7,2.29
2011-08-20 21:30:00+00:00,USGS-05451210,28.2,0.7,11.9,8.4,518.0,13.7,2.29
2011-08-20 21:45:00+00:00,USGS-05451210,28.0,0.68,11.7,8.4,518.0,13.3,2.28
2011-08-20 22:00:00+00:00,USGS-05451210,28.0,0.68,11.6,8.4,518.0,13.3,2.28
2011-08-20 22:15:00+00:00,USGS-05451210,27.9,0.66,11.6,8.4,518.0,13.7,2.29
2011-08-20 22:30:00+00:00,USGS-05451210,27.9,0.66,11.5,8.4,517.0,13.7,2.29
2011-08-20 22:45:00+00:00,USGS-05451210,27.6,0.67,11.2,8.4,517.0,13.7,2.29
2011-08-20 23:00:00+00:00,USGS-05451210,27.5,0.67,11.1,8.4,517.0,13.3,2.28
2011-08-20 23:15:00+00:00,USGS-05451210,27.3,0.66,10.8,8.4,518.0,13.3,2.28
2011-08-20 23:30:00+00:00,USGS-05451210,27.1,0.66,10.6,8.4,518.0,13.3,2.28
2011-08-20 23:45:00+00:00,USGS-05451210,27.0,0.66,10.3,8.4,518.0,13.3,2.28
2011-08-21 00:00:00+00:00,USGS-05451210,26.8,0.67,10.0,8.4,518.0,13.7,2.29
2011-08-21 00:15:00+00:00,USGS-05451210,26.6,0.66,9.6,8.4,518.0,13.3,2.28
2011-08-21 00:30:00+00:00,USGS-05451210,26.5,0.66,9.4,8.4,519.0,13.3,2.28
2011-08-21 00:45:00+00:00,USGS-05451210,26.3,0.66,9.1,8.4,519.0,13.3,2.28
2011-08-21 01:00:00+00:00,USGS-05451210,26.1,0.66,8.7,8.4,519.0,13.3,2.28
2011-08-21 01:15:00+00:00,USGS-05451210,26.0,0.66,8.5,8.4,519.0,13.3,2.28
2011-08-21 01:30:00+00:00,USGS-05451210,25.8,0.66,8.2,8.4,520.0,13.3,2.28
2011-08-21 01:45:00+00:00,USGS-05451210,25.7,0.66,7.9,8.3,520.0,13.3,2.28
2011-08-21 02:00:00+00:00,USGS-05451210,25.6,0.66,7.7,8.3,521.0,13.3,2.28
2011-08-21 02:15:00+00:00,USGS-05451210,25.5,0.66,7.5,8.3,521.0,13.3,2.28
2011-08-21 02:30:00+00:00,USGS-05451210,25.4,0.66,7.4,8.3,520.0,13.3,2.28
2011-08-21 02:45:00+00:00,USGS-05451210,25.3,0.66,7.2,8.3,521.0,13.3,2.28
2011-08-21 03:00:00+00:00,USGS-05451210,25.1,0.66,7.1,8.3,520.0,13.3,2.28
2011-08-21 03:15:00+00:00,USGS-05451210,25.0,0.65,7.0,8.3,521.0,13.3,2.28
2011-08-21 03:30:00+00:00,USGS-05451210,24.9,0.67,6.9,8.2,521.0,13.3,2.28
2011-08-21 03:45:00+00:00,USGS-05451210,24.8,0.66,6.9,8.2,521.0,13.3,2.28
2011-08-21 04:00:00+00:00,USGS-05451210,24.6,0.67,6.8,8.2,522.0,13.3,2.28
2011-08-21 04:15:00+00:00,USGS-05451210,24.5,0.67,6.7,8.2,521.0,13.3,2.28
2011-08-21 04:30:00+00:00,USGS-05451210,24.4,0.67,6.7,8.2,521.0,13.3,2.28
2011-08-21 04:45:00+00:00,USGS-05451210,24.2,0.66,6.6,8.2,523.0,13.3,2.28
2011-08-21 05:00:00+00:00,USGS-05451210,24.2,0.68,6.6,8.2,521.0,13.3,2.28
2011-08-21 05:15:00+00:00,USGS-05451210,24.1,0.67,6.5,8.2,522.0,13.3,2.28
2011-08-21 05:30:00+00:00,USGS-05451210,23.9,0.66,6.4,8.2,523.0,13.3,2.28
2011-08-21 05:45:00+00:00,USGS-05451210,23.8,0.67,6.4,8.2,524.0,13.3,2.28
2011-08-21 06:00:00+00:00,USGS-05451210,23.7,0.67,6.3,8.2,523.0,13.3,2.28
2011-08-21 06:15:00+00:00,USGS-05451210,23.6,0.67,6.3,8.1,523.0,13.3,2.28
2011-08-21 06:30:00+00:00,USGS-05451210,23.5,0.67,6.3,8.1,524.0,13.3,2.28
2011-08-21 06:45:00+00:00,USGS-05451210,23.4,0.68,6.2,8.1,525.0,13.3,2.28
2011-08-21 07:00:00+00:00,USGS-05451210,23.3,0.67,6.2,8.1,525.0,13.3,2.28
2011-08-21 07:15:00+00:00,USGS-05451210,23.2,0.67,6.1,8.1,,13.3,2.28
2011-08-21 07:30:00+00:00,USGS-05451210,23.1,0.66,6.1,8.1,526.0,13.3,2.28
2011-08-21 07:45:00+00:00,USGS-05451210,23.0,0.67,6.1,8.1,527.0,13.3,2.28
2011-08-21 08:00:00+00:00,USGS-05451210,22.9,0.68,6.1,8.1,528.0,13.3,2.28
2011-08-21 08:15:00+00:00,USGS-05451210,22.8,0.68,6.0,8.1,529.0,13.3,2.28
2011-08-21 08:30:00+00:00,USGS-05451210,22.8,0.68,6.0,8.1,528.0,13.3,2.28
2011-08-21 08:45:00+00:00,USGS-05451210,22.7,0.68,6.0,8.1,530.0,13.3,2.28
2011-08-21 09:00:00+00:00,USGS-05451210,22.6,0.68,5.9,8.1,530.0,13.3,2.28
2011-08-21 09:15:00+00:00,USGS-05451210,22.5,0.68,5.9,8.0,530.0,13.3,2.28
2011-08-21 09:30:00+00:00,USGS-05451210,22.4,0.68,5.9,8.0,531.0,13.3,2.28
2011-08-21 09:45:00+00:00,USGS-05451210,22.3,0.68,5.9,8.0,531.0,13.3,2.28
2011-08-21 10:00:00+00:00,USGS-05451210,22.2,0.69,5.8,8.0,533.0,13.3,2.28
2011-08-21 10:15:00+00:00,USGS-05451210,22.1,0.68,5.8,8.0,534.0,13.3,2.28
2011-08-21 10:30:00+00:00,USGS-05451210,22.0,0.68,5.8,8.0,533.0,13.3,2.28
2011-08-21 10:45:00+00:00,USGS-05451210,21.9,0.69,5.8,8.0,534.0,13.3,2.28
2011-08-21 11:00:00+00:00,USGS-05451210,21.7,0.71,5.8,8.0,534.0,13.3,2.28
2011-08-21 11:15:00+00:00,USGS-05451210,21.6,0.71,5.8,8.0,534.0,13.3,2.28
2011-08-21 11:30:00+00:00,USGS-05451210,21.5,0.7,5.8,8.0,535.0,13.3,2.28
2011-08-21 11:45:00+00:00,USGS-05451210,21.4,0.7,5.9,8.0,535.0,13.3,2.28
2011-08-21 12:00:00+00:00,USGS-05451210,21.3,0.7,5.9,8.0,535.0,13.3,2.28
2011-08-21 12:15:00+00:00,USGS-05451210,21.2,0.69,5.9,8.0,536.0,13.3,2.28
2011-08-21 12:30:00+00:00,USGS-05451210,21.1,0.7,6.0,8.0,536.0,13.3,2.28
2011-08-21 12:45:00+00:00,USGS-05451210,21.0,0.71,6.1,8.0,536.0,13.3,2.28
2011-08-21 13:00:00+00:00,USGS-05451210,21.1,0.69,6.2,8.0,536.0,13.3,2.28
2011-08-21 13:15:00+00:00,USGS-05451210,21.1,0.7,6.4,8.0,536.0,13.3,2.28
2011-08-21 13:30:00+00:00,USGS-05451210,21.1,0.7,6.5,8.0,536.0,13.3,2.28
2011-08-21 13:45:00+00:00,USGS-05451210,21.2,0.7,6.8,8.0,536.0,13.3,2.28
2011-08-21 14:00:00+00:00,USGS-05451210,21.4,0.69,7.0,8.0,536.0,13.3,2.28
2011-08-21 14:15:00+00:00,USGS-05451210,21.5,0.69,7.2,8.0,536.0,13.3,2.28
2011-08-21 14:30:00+00:00,USGS-05451210,21.7,0.7,7.5,8.0,537.0,13.3,2.28
2011-08-21 14:45:00+00:00,USGS-05451210,21.9,0.69,7.7,8.1,536.0,13.3,2.28
2011-08-21 15:00:00+00:00,USGS-05451210,22.1,0.69,8.0,8.1,536.0,13.3,2.28
2011-08-21 15:15:00+00:00,USGS-05451210,22.4,0.69,8.3,8.1,536.0,13.3,2.28
2011-08-21 15:30:00+00:00,USGS-05451210,22.7,0.7,8.6,8.1,535.0,13.3,2.28
2011-08-21 15:45:00+00:00,USGS-05451210,22.9,0.69,8.9,8.1,534.0,13.3,2.28
2011-08-21 16:00:00+00:00,USGS-05451210,23.3,0.69,9.2,8.2,534.0,13.3,2.28
2011-08-21 16:15:00+00:00,USGS-05451210,23.6,0.68,9.5,8.2,533.0,13.3,2.28
2011-08-21 16:30:00+00:00,USGS-05451210,23.9,0.68,9.8,8.2,533.0,13.3,2.28
2011-08-21 16:45:00+00:00,USGS-05451210,24.2,0.68,10.1,8.2,532.0,13.3,2.28
2011-08-21 17:00:00+00:00,USGS-05451210,24.6,0.69,10.3,8.2,531.0,13.3,2.28
2011-08-21 17:15:00+00:00,USGS-05451210,25.0,0.68,10.6,8.2,531.0,13.3,2.28
2011-08-21 17:30:00+00:00,USGS-05451210,25.4,0.68,10.8,8.3,530.0,13.3,2.28
2011-08-21 17:45:00+00:00,USGS-05451210,25.8,0.68,11.0,8.3,529.0,13.3,2.28
2011-08-21 18:00:00+00:00,USGS-05451210,26.0,0.68,11.2,8.3,529.0,13.3,2.28
2011-08-21 18:15:00+00:00,USGS-05451210,26.3,0.68,11.5,8.3,528.0,13.3,2.28
2011-08-21 18:30:00+00:00,USGS-05451210,26.8,0.68,11.8,8.3,527.0,13.3,2.28
2011-08-21 18:45:00+00:00,USGS-05451210,27.0,0.68,11.8,8.3,526.0,13.3,2.28
2011-08-21 19:00:00+00:00,USGS-05451210,27.1,0.67,11.8,8.3,526.0,13.3,2.28
2011-08-21 19:15:00+00:00,USGS-05451210,27.3,0.66,11.9,8.4,525.0,13.3,2.28
2011-08-21 19:30:00+00:00,USGS-05451210,27.6,0.67,11.9,8.4,525.0,13.3,2.28
2011-08-21 19:45:00+00:00,USGS-05451210,27.7,0.68,12.1,8.4,524.0,13.3,2.28
2011-08-21 20:00:00+00:00,USGS-05451210,28.0,0.67,12.2,8.4,523.0,13.3,2.28
2011-08-21 20:15:00+00:00,USGS-05451210,28.0,0.66,12.2,8.4,523.0,13.3,2.28
2011-08-21 20:30:00+00:00,USGS-05451210,28.0,0.66,12.2,8.4,523.0,13.3,2.28
2011-08-21 20:45:00+00:00,USGS-05451210,28.4,0.66,12.3,8.4,522.0,13.3,2.28
2011-08-21 21:00:00+00:00,USGS-05451210,28.4,0.65,12.2,8.4,521.0,13.3,2.28
2011-08-21 21:15:00+00:00,USGS-05451210,28.4,0.64,12.1,8.4,521.0,13.3,2.28
2011-08-21 21:30:00+00:00,USGS-05451210,28.5,0.65,12.1,8.4,520.0,13.3,2.28
2011-08-21 21:45:00+00:00,USGS-05451210,28.4,0.64,12.0,8.4,520.0,12.8,2.27
2011-08-21 22:00:00+00:00,USGS-05451210,28.4,0.64,12.0,8.4,520.0,12.8,2.27
2011-08-21 22:15:00+00:00,USGS-05451210,28.3,0.64,11.9,8.4,519.0,13.3,2.28
2011-08-21 22:30:00+00:00,USGS-05451210,28.2,0.64,11.8,8.4,519.0,13.3,2.28
2011-08-21 22:45:00+00:00,USGS-05451210,28.0,0.65,11.4,8.4,520.0,13.3,2.28
2011-08-21 23:00:00+00:00,USGS-05451210,27.9,0.64,11.2,8.4,520.0,12.8,2.27
2011-08-21 23:15:00+00:00,USGS-05451210,27.7,0.65,10.8,8.4,520.0,13.3,2.28
2011-08-21 23:30:00+00:00,USGS-05451210,27.5,0.65,10.7,8.4,520.0,13.3,2.28
2011-08-21 23:45:00+00:00,USGS-05451210,27.3,0.65,10.4,8.4,520.0,13.3,2.28
2011-08-22 00:00:00+00:00,USGS-05451210,27.1,,10.1,8.4,521.0,12.8,2.27
2011-08-22 00:15:00+00:00,USGS-05451210,26.9,0.64,9.7,8.4,521.0,13.3,2.28
2011-08-22 00:30:00+00:00,USGS-05451210,26.7,0.65,9.3,8.4,522.0,13.3,2.28
2011-08-22 00:45:00+00:00,USGS-05451210,26.5,0.65,9.0,8.3,522.0,12.8,2.27
2011-08-22 01:00:00+00:00,USGS-05451210,26.2,0.65,8.7,8.3,522.0,13.3,2.28
2011-08-22 01:15:00+00:00,USGS-05451210,26.0,0.64,8.3,8.3,522.0,13.3,2.28
2011-08-22 01:30:00+00:00,USGS-05451210,25.8,0.65,8.1,8.3,522.0,12.8,2.27
2011-08-22 01:45:00+00:00,USGS-05451210,25.6,0.65,7.8,8.3,523.0,13.3,2.28
2011-08-22 02:00:00+00:00,USGS-05451210,25.4,0.65,7.6,8.3,524.0,13.3,2.28
2011-08-22 02:15:00+00:00,USGS-05451210,25.2,0.64,7.4,8.2,524.0,12.8,2.27
2011-08-22 02:30:00+00:00,USGS-05451210,25.1,0.64,7.3,8.3,523.0,13.3,2.28
2011-08-22 02:45:00+00:00,USGS-05451210,24.9,0.64,7.1,8.2,523.0,13.3,2.28
2011-08-22 03:00:00+00:00,USGS-05451210,24.9,0.64,7.1,8.3,522.0,12.8,2.27
2011-08-22 03:15:00+00:00,USGS-05451210,24.7,0.64,6.9,8.2,523.0,13.3,2.28
2011-08-22 03:30:00+00:00,USGS-05451210,24.5,0.62,6.9,8.2,524.0,13.3,2.28
2011-08-22 03:45:00+00:00,USGS-05451210,24.4,0.64,6.8,8.2,523.0,12.8,2.27
2011-08-22 04:00:00+00:00,USGS-05451210,24.3,0.63,6.7,8.2,523.0,13.3,2.28
2011-08-22 04:15:00+00:00,USGS-05451210,24.2,0.63,6.6,8.2,523.0,13.3,2.28
2011-08-22 04:30:00+00:00,USGS-05451210,24.0,0.63,6.6,8.2,524.0,13.3,2.28
2011-08-22 04:45:00+00:00,USGS-05451210,23.9,0.64,6.5,8.2,523.0,12.8,2.27
2011-08-22 05:00:00+00:00,USGS-05451210,23.8,0.63,6.5,8.2,523.0,13.3,2.28
2011-08-22 05:15:00+00:00,USGS-05451210,23.6,0.64,6.5,8.2,524.0,13.3,2.28
2011-08-22 05:30:00+00:00,USGS-05451210,23.5,0.64,6.4,8.2,524.0,13.3,2.28
2011-08-22 05:45:00+00:00,USGS-05451210,23.4,0.64,6.3,8.2,524.0,13.3,2.28
2011-08-22 06:00:00+00:00,USGS-05451210,23.2,0.63,6.3,8.1,525.0,13.3,2.28
2011-08-22 06:15:00+00:00,USGS-05451210,23.1,0.64,6.3,8.1,526.0,13.3,2.28
2011-08-22 06:30:00+00:00,USGS-05451210,23.0,0.64,6.3,8.1,526.0,13.3,2.28
2011-08-22 06:45:00+00:00,USGS-05451210,22.9,0.65,6.2,8.1,526.0,13.3,2.28
2011-08-22 07:00:00+00:00,USGS-05451210,22.8,0.64,6.2,8.1,527.0,13.3,2.28
2011-08-22 07:15:00+00:00,USGS-05451210,22.6,0.65,6.1,8.1,527.0,13.3,2.28
2011-08-22 07:30:00+00:00,USGS-05451210,22.5,0.66,6.1,8.1,528.0,13.3,2.28
2011-08-22 07:45:00+00:00,USGS-05451210,22.4,0.65,6.1,8.1,528.0,13.3,2.28
2011-08-22 08:00:00+00:00,USGS-05451210,22.3,0.64,6.0,8.1,528.0,13.3,2.28
2011-08-22 08:15:00+00:00,USGS-05451210,22.2,0.65,6.0,8.1,528.0,13.3,2.28
2011-08-22 08:30:00+00:00,USGS-05451210,22.0,0.65,6.0,8.1,529.0,13.3,2.28
2011-08-22 08:45:00+00:00,USGS-05451210,21.9,0.65,6.0,8.1,530.0,13.3,2.28
2011-08-22 09:00:00+00:00,USGS-05451210,21.8,0.65,6.0,8.0,530.0,13.3,2.28
2011-08-22 09:15:00+00:00,USGS-05451210,21.7,0.65,6.0,8.0,531.0,13.3,2.28
2011-08-22 09:30:00+00:00,USGS-05451210,21.6,0.65,5.9,8.0,531.0,13.3,2.28
2011-08-22 09:45:00+00:00,USGS-05451210,21.5,0.64,5.9,8.0,532.0,13.3,2.28
2011-08-22 10:00:00+00:00,USGS-05451210,21.4,0.65,5.9,8.0,533.0,13.3,2.28
2011-08-22 10:15:00+00:00,USGS-05451210,21.3,0.66,5.9,8.0,534.0,13.3,2.28
2011-08-22 10:30:00+00:00,USGS-05451210,21.2,0.65,5.9,8.0,534.0,13.3,2.28
2011-08-22 10:45:00+00:00,USGS-05451210,21.1,0.65,5.9,8.0,535.0,13.3,2.28
2011-08-22 11:00:00+00:00,USGS-05451210,21.0,0.67,5.9,8.0,,13.3,2.28
2011-08-22 11:15:00+00:00,USGS-05451210,20.9,0.66,5.9,8.0,536.0,13.3,2.28
2011-08-22 11:30:00+00:00,USGS-05451210,20.8,0.67,5.9,8.0,,13.3,2.28
2011-08-22 11:45:00+00:00,USGS-05451210,20.7,0.66,5.9,8.0,537.0,13.3,2.28
2011-08-22 12:00:00+00:00,USGS-05451210,20.6,0.66,5.9,8.0,535.0,13.3,2.28
2011-08-22 12:15:00+00:00,USGS-05451210,20.5,0.67,6.0,8.0,,13.3,2.28
2011-08-22 12:30:00+00:00,USGS-05451210,20.4,0.68,6.1,8.0,,13.3,2.28
2011-08-22 12:45:00+00:00,USGS-05451210,20.4,0.67,6.1,8.0,539.0,12.8,2.27
2011-08-22 13:00:00+00:00,USGS-05451210,20.5,0.67,6.3,8.0,539.0,12.8,2.27
2011-08-22 13:15:00+00:00,USGS-05451210,20.5,0.66,6.5,8.0,536.0,13.3,2.28
2011-08-22 13:30:00+00:00,USGS-05451210,20.6,0.65,6.6,8.0,538.0,12.8,2.27
2011-08-22 13:45:00+00:00,USGS-05451210,20.7,0.66,6.9,8.0,,12.8,2.27
2011-08-22 14:00:00+00:00,USGS-05451210,20.8,0.66,7.2,8.0,,13.3,2.28
2011-08-22 14:15:00+00:00,USGS-05451210,21.0,0.66,7.4,8.1,539.0,12.8,2.27
2011-08-22 14:30:00+00:00,USGS-05451210,21.2,0.67,7.5,8.1,540.0,13.3,2.28
2011-08-22 14:45:00+00:00,USGS-05451210,21.4,,7.7,8.1,540.0,13.3,2.28
2011-08-22 15:00:00+00:00,USGS-05451210,21.7,0.64,8.2,8.1,541.0,13.3,2.28
2011-08-22 15:15:00+00:00,USGS-05451210,22.0,0.64,8.5,8.1,540.0,13.3,2.28
2011-08-22 15:30:00+00:00,USGS-05451210,22.3,0.64,8.8,8.2,540.0,13.3,2.28
2011-08-22 15:45:00+00:00,USGS-05451210,22.6,0.65,9.1,8.2,539.0,13.3,2.28
2011-08-22 16:00:00+00:00,USGS-05451210,22.9,0.65,9.4,8.2,539.0,13.3,2.28
2011-08-22 16:15:00+00:00,USGS-05451210,23.3,0.64,9.8,8.2,539.0,13.3,2.28
2011-08-22 16:30:00+00:00,USGS-05451210,23.6,0.64,9.9,8.2,539.0,13.3,2.28
2011-08-22 16:45:00+00:00,USGS-05451210,24.0,0.64,10.3,8.2,537.0,13.3,2.28
2011-08-22 17:00:00+00:00,USGS-05451210,24.4,0.64,10.5,8.3,537.0,13.3,2.28
2011-08-22 17:15:00+00:00,USGS-05451210,24.8,0.64,10.8,8.3,536.0,13.3,2.28
2011-08-22 17:30:00+00:00,USGS-05451210,25.3,0.64,11.0,8.3,536.0,13.3,2.28
2011-08-22 17:45:00+00:00,USGS-05451210,25.6,0.63,11.2,8.3,535.0,13.3,2.28
2011-08-22 18:00:00+00:00,USGS-05451210,25.9,0.63,11.3,8.3,535.0,13.3,2.28
2011-08-22 18:15:00+00:00,USGS-05451210,26.3,0.63,11.4,8.3,534.0,13.3,2.28
2011-08-22 18:30:00+00:00,USGS-05451210,26.7,0.64,11.8,8.4,532.0,13.3,2.28
2011-08-22 18:45:00+00:00,USGS-05451210,26.9,0.63,11.7,8.4,532.0,13.3,2.28
2011-08-22 19:00:00+00:00,USGS-05451210,27.1,0.62,11.8,8.4,530.0,13.3,2.28
2011-08-22 19:15:00+00:00,USGS-05451210,27.3,0.64,12.0,8.4,530.0,13.3,2.28
2011-08-22 19:30:00+00:00,USGS-05451210,27.4,0.64,11.7,8.4,530.0,13.3,2.28
2011-08-22 19:45:00+00:00,USGS-05451210,27.6,0.62,11.7,8.4,529.0,13.3,2.28
2011-08-22 20:00:00+00:00,USGS-05451210,27.6,0.63,11.9,8.4,528.0,13.3,2.28
2011-08-22 20:15:00+00:00,USGS-05451210,27.8,0.62,11.8,8.4,527.0,13.3,2.28
2011-08-22 20:30:00+00:00,USGS-05451210,27.8,0.61,11.8,8.4,528.0,13.3,2.28
2011-08-22 20:45:00+00:00,USGS-05451210,27.9,0.61,11.7,8.4,527.0,13.3,2.28
2011-08-22 21:00:00+00:00,USGS-05451210,27.9,0.61,11.6,8.4,526.0,13.3,2.28
2011-08-22 21:15:00+00:00,USGS-05451210,28.0,0.61,11.7,8.4,526.0,13.3,2.28
2011-08-22 21:30:00+00:00,USGS-05451210,28.1,0.61,11.7,8.4,526.0,13.3,2.28
2011-08-22 21:45:00+00:00,USGS-05451210,28.0,0.61,11.7,8.4,524.0,13.3,2.28
2011-08-22 22:00:00+00:00,USGS-05451210,27.9,0.61,11.6,8.4,525.0,13.3,2.28
2011-08-22 22:15:00+00:00,USGS-05451210,27.9,0.6,11.6,8.4,525.0,13.3,2.28
