datetime,site_uid,temp_water,nitrate_con,discharge
2014-09-05 19:30:00+00:00,USGS-05418110,20.3,6.78,47.6
2014-09-05 19:45:00+00:00,USGS-05418110,20.3,6.78,47.6
2014-09-05 20:00:00+00:00,USGS-05418110,20.2,6.78,47.6
2014-09-05 20:15:00+00:00,USGS-05418110,20.2,6.79,47.6
2014-09-05 20:30:00+00:00,USGS-05418110,20.1,6.8,46.4
2014-09-05 20:45:00+00:00,USGS-05418110,20.1,6.79,46.4
2014-09-05 21:00:00+00:00,USGS-05418110,20.0,6.8,46.4
2014-09-05 21:15:00+00:00,USGS-05418110,20.0,6.81,46.4
2014-09-05 21:30:00+00:00,USGS-05418110,19.9,6.81,47.6
2014-09-05 21:45:00+00:00,USGS-05418110,19.9,6.81,47.6
2014-09-05 22:00:00+00:00,USGS-05418110,19.8,6.82,46.4
2014-09-05 22:15:00+00:00,USGS-05418110,19.8,6.82,46.4
2014-09-05 22:30:00+00:00,USGS-05418110,19.7,6.82,46.4
2014-09-05 22:45:00+00:00,USGS-05418110,19.7,6.82,47.6
2014-09-05 23:00:00+00:00,USGS-05418110,19.6,6.82,47.6
2014-09-05 23:15:00+00:00,USGS-05418110,19.6,6.82,47.6
2014-09-05 23:30:00+00:00,USGS-05418110,19.5,6.82,46.4
2014-09-05 23:45:00+00:00,USGS-05418110,19.4,6.82,46.4
2014-09-06 00:00:00+00:00,USGS-05418110,19.3,6.82,46.4
2014-09-06 00:15:00+00:00,USGS-05418110,19.1,6.83,46.4
2014-09-06 00:30:00+00:00,USGS-05418110,19.0,6.84,46.4
2014-09-06 00:45:00+00:00,USGS-05418110,18.9,6.84,46.4
2014-09-06 01:00:00+00:00,USGS-05418110,18.8,6.84,46.4
2014-09-06 01:15:00+00:00,USGS-05418110,18.8,6.84,45.2
2014-09-06 01:30:00+00:00,USGS-05418110,18.7,6.85,45.2
2014-09-06 01:45:00+00:00,USGS-05418110,18.6,6.86,46.4
2014-09-06 02:00:00+00:00,USGS-05418110,18.5,6.87,46.4
2014-09-06 02:15:00+00:00,USGS-05418110,18.5,6.87,46.4
2014-09-06 02:30:00+00:00,USGS-05418110,18.4,6.87,46.4
2014-09-06 02:45:00+00:00,USGS-05418110,18.3,6.89,46.4
2014-09-06 03:00:00+00:00,USGS-05418110,18.3,6.89,45.2
2014-09-06 03:15:00+00:00,USGS-05418110,18.2,6.89,45.2
2014-09-06 03:30:00+00:00,USGS-05418110,18.1,6.89,45.2
2014-09-06 03:45:00+00:00,USGS-05418110,18.0,6.9,46.4
2014-09-06 04:00:00+00:00,USGS-05418110,17.9,6.9,46.4
2014-09-06 04:15:00+00:00,USGS-05418110,17.8,6.9,46.4
2014-09-06 04:30:00+00:00,USGS-05418110,17.8,6.9,45.2
2014-09-06 04:45:00+00:00,USGS-05418110,17.7,6.91,45.2
2014-09-06 05:00:00+00:00,USGS-05418110,17.6,6.91,45.2
2014-09-06 05:15:00+00:00,USGS-05418110,17.5,6.91,45.2
2014-09-06 05:30:00+00:00,USGS-05418110,17.4,6.9,46.4
2014-09-06 05:45:00+00:00,USGS-05418110,17.3,6.91,46.4
2014-09-06 06:00:00+00:00,USGS-05418110,17.3,6.91,46.4
2014-09-06 06:15:00+00:00,USGS-05418110,17.2,6.91,45.2
2014-09-06 06:30:00+00:00,USGS-05418110,17.1,6.91,45.2
2014-09-06 06:45:00+00:00,USGS-05418110,17.0,6.91,45.2
2014-09-06 07:00:00+00:00,USGS-05418110,16.9,6.92,46.4
2014-09-06 07:15:00+00:00,USGS-05418110,16.9,6.93,46.4
2014-09-06 07:30:00+00:00,USGS-05418110,16.8,6.93,46.4
2014-09-06 07:45:00+00:00,USGS-05418110,16.7,6.93,45.2
2014-09-06 08:00:00+00:00,USGS-05418110,16.6,6.95,45.2
2014-09-06 08:15:00+00:00,USGS-05418110,16.5,6.95,45.2
2014-09-06 08:30:00+00:00,USGS-05418110,16.4,6.94,46.4
2014-09-06 08:45:00+00:00,USGS-05418110,16.3,6.95,46.4
2014-09-06 09:00:00+00:00,USGS-05418110,16.2,6.97,45.2
2014-09-06 09:15:00+00:00,USGS-05418110,16.1,6.97,45.2
2014-09-06 09:30:00+00:00,USGS-05418110,16.0,6.98,45.2
2014-09-06 09:45:00+00:00,USGS-05418110,16.0,6.98,45.2
2014-09-06 10:00:00+00:00,USGS-05418110,15.9,6.98,46.4
2014-09-06 10:15:00+00:00,USGS-05418110,15.8,6.99,46.4
2014-09-06 10:30:00+00:00,USGS-05418110,15.7,6.99,45.2
2014-09-06 10:45:00+00:00,USGS-05418110,15.6,6.99,45.2
2014-09-06 11:00:00+00:00,USGS-05418110,15.6,7.01,45.2
2014-09-06 11:15:00+00:00,USGS-05418110,15.5,7.01,45.2
2014-09-06 11:30:00+00:00,USGS-05418110,15.4,7.02,45.2
2014-09-06 11:45:00+00:00,USGS-05418110,15.4,7.03,46.4
2014-09-06 12:00:00+00:00,USGS-05418110,15.3,7.03,45.2
2014-09-06 12:15:00+00:00,USGS-05418110,15.2,7.04,46.4
2014-09-06 12:30:00+00:00,USGS-05418110,15.2,7.03,45.2
2014-09-06 12:45:00+00:00,USGS-05418110,15.1,7.03,45.2
2014-09-06 13:00:00+00:00,USGS-05418110,15.0,7.03,45.2
2014-09-06 13:15:00+00:00,USGS-05418110,15.0,7.04,45.2
2014-09-06 13:30:00+00:00,USGS-05418110,15.0,7.04,46.4
2014-09-06 13:45:00+00:00,USGS-05418110,14.9,7.04,45.2
2014-09-06 14:00:00+00:00,USGS-05418110,15.0,7.04,45.2
2014-09-06 14:15:00+00:00,USGS-05418110,15.0,7.04,45.2
2014-09-06 14:30:00+00:00,USGS-05418110,15.0,7.04,46.4
2014-09-06 14:45:00+00:00,USGS-05418110,15.1,7.04,46.4
2014-09-06 15:00:00+00:00,USGS-05418110,15.2,7.05,45.2
2014-09-06 15:15:00+00:00,USGS-05418110,15.3,7.04,45.2
2014-09-06 15:30:00+00:00,USGS-05418110,15.4,7.04,46.4
2014-09-06 15:45:00+00:00,USGS-05418110,15.6,7.04,46.4
2014-09-06 16:00:00+00:00,USGS-05418110,15.9,7.05,45.2
2014-09-06 16:15:00+00:00,USGS-05418110,16.1,7.05,45.2
2014-09-06 16:30:00+00:00,USGS-05418110,16.4,7.05,45.2
2014-09-06 16:45:00+00:00,USGS-05418110,16.7,7.07,46.4
2014-09-06 17:00:00+00:00,USGS-05418110,17.0,7.07,46.4
2014-09-06 17:15:00+00:00,USGS-05418110,17.4,7.07,45.2
2014-09-06 17:30:00+00:00,USGS-05418110,17.7,7.07,45.2
2014-09-06 17:45:00+00:00,USGS-05418110,17.9,7.06,45.2
2014-09-06 18:00:00+00:00,USGS-05418110,18.3,7.05,46.4
2014-09-06 18:15:00+00:00,USGS-05418110,18.6,7.05,46.4
2014-09-06 18:30:00+00:00,USGS-05418110,18.8,7.05,46.4
2014-09-06 18:45:00+00:00,USGS-05418110,19.1,7.04,45.2
2014-09-06 19:00:00+00:00,USGS-05418110,19.3,7.04,45.2
2014-09-06 19:15:00+00:00,USGS-05418110,19.6,7.04,45.2
2014-09-06 19:30:00+00:00,USGS-05418110,19.8,7.03,45.2
2014-09-06 19:45:00+00:00,USGS-05418110,19.9,7.03,45.2
2014-09-06 20:00:00+00:00,USGS-05418110,20.1,7.03,46.4
2014-09-06 20:15:00+00:00,USGS-05418110,20.2,7.02,46.4
2014-09-06 20:30:00+00:00,USGS-05418110,20.4,7.03,46.4
2014-09-06 20:45:00+00:00,USGS-05418110,20.4,7.01,45.2
2014-09-06 21:00:00+00:00,USGS-05418110,20.5,7.01,45.2
2014-09-06 21:15:00+00:00,USGS-05418110,20.5,7.01,45.2
2014-09-06 21:30:00+00:00,USGS-05418110,20.5,7.01,45.2
2014-09-06 21:45:00+00:00,USGS-05418110,20.5,7.01,45.2
2014-09-06 22:00:00+00:00,USGS-05418110,20.4,7.02,46.4
2014-09-06 22:15:00+00:00,USGS-05418110,20.4,7.02,46.4
2014-09-06 22:30:00+00:00,USGS-05418110,20.3,7.02,44.0
2014-09-06 22:45:00+00:00,USGS-05418110,20.3,7.02,45.2
2014-09-06 23:00:00+00:00,USGS-05418110,20.2,7.01,45.2
2014-09-06 23:15:00+00:00,USGS-05418110,20.1,7.02,45.2
2014-09-06 23:30:00+00:00,USGS-05418110,20.0,7.02,45.2
2014-09-06 23:45:00+00:00,USGS-05418110,19.9,7.02,45.2
2014-09-07 00:00:00+00:00,USGS-05418110,19.9,7.02,45.2
2014-09-07 00:15:00+00:00,USGS-05418110,19.8,7.03,45.2
2014-09-07 00:30:00+00:00,USGS-05418110,19.7,7.03,45.2
2014-09-07 00:45:00+00:00,USGS-05418110,19.6,7.03,44.0
2014-09-07 01:00:00+00:00,USGS-05418110,19.5,7.03,44.0
2014-09-07 01:15:00+00:00,USGS-05418110,19.4,7.03,44.0
2014-09-07 01:30:00+00:00,USGS-05418110,19.4,7.03,45.2
2014-09-07 01:45:00+00:00,USGS-05418110,19.3,7.04,45.2
2014-09-07 02:00:00+00:00,USGS-05418110,19.2,7.04,45.2
2014-09-07 02:15:00+00:00,USGS-05418110,19.1,7.04,45.2
2014-09-07 02:30:00+00:00,USGS-05418110,19.0,7.06,45.2
2014-09-07 02:45:00+00:00,USGS-05418110,18.9,7.05,45.2
2014-09-07 03:00:00+00:00,USGS-05418110,18.8,7.06,45.2
2014-09-07 03:15:00+00:00,USGS-05418110,18.7,7.06,45.2
2014-09-07 03:30:00+00:00,USGS-05418110,18.6,7.07,44.0
2014-09-07 03:45:00+00:00,USGS-05418110,18.5,7.05,44.0
2014-09-07 04:00:00+00:00,USGS-05418110,18.4,7.05,45.2
2014-09-07 04:15:00+00:00,USGS-05418110,18.3,7.05,45.2
2014-09-07 04:30:00+00:00,USGS-05418110,18.2,7.05,45.2
2014-09-07 04:45:00+00:00,USGS-05418110,18.1,7.05,45.2
2014-09-07 05:00:00+00:00,USGS-05418110,18.0,7.05,45.2
2014-09-07 05:15:00+00:00,USGS-05418110,17.9,7.05,45.2
2014-09-07 05:30:00+00:00,USGS-05418110,17.8,7.05,44.0
2014-09-07 05:45:00+00:00,USGS-05418110,17.7,7.05,44.0
2014-09-07 06:00:00+00:00,USGS-05418110,17.6,7.05,45.2
2014-09-07 06:15:00+00:00,USGS-05418110,17.6,7.07,45.2
2014-09-07 06:30:00+00:00,USGS-05418110,17.5,7.05,45.2
2014-09-07 06:45:00+00:00,USGS-05418110,17.4,7.07,45.2
2014-09-07 07:00:00+00:00,USGS-05418110,17.3,7.05,45.2
2014-09-07 07:15:00+00:00,USGS-05418110,17.1,7.05,44.0
2014-09-07 07:30:00+00:00,USGS-05418110,17.0,7.07,45.2
2014-09-07 07:45:00+00:00,USGS-05418110,16.9,7.07,45.2
2014-09-07 08:00:00+00:00,USGS-05418110,16.8,7.08,45.2
2014-09-07 08:15:00+00:00,USGS-05418110,16.7,7.07,45.2
2014-09-07 08:30:00+00:00,USGS-05418110,16.6,7.08,45.2
2014-09-07 08:45:00+00:00,USGS-05418110,16.5,7.08,44.0
2014-09-07 09:00:00+00:00,USGS-05418110,16.4,7.08,45.2
2014-09-07 09:15:00+00:00,USGS-05418110,16.3,7.08,45.2
2014-09-07 09:30:00+00:00,USGS-05418110,16.2,7.08,45.2
2014-09-07 09:45:00+00:00,USGS-05418110,16.1,7.08,45.2
2014-09-07 10:00:00+00:00,USGS-05418110,16.0,7.08,45.2
2014-09-07 10:15:00+00:00,USGS-05418110,15.9,7.08,44.0
2014-09-07 10:30:00+00:00,USGS-05418110,15.8,7.08,44.0
2014-09-07 10:45:00+00:00,USGS-05418110,15.7,7.08,45.2
2014-09-07 11:00:00+00:00,USGS-05418110,15.6,7.07,45.2
2014-09-07 11:15:00+00:00,USGS-05418110,15.5,7.08,45.2
2014-09-07 11:30:00+00:00,USGS-05418110,15.4,7.08,45.2
2014-09-07 11:45:00+00:00,USGS-05418110,15.3,7.09,44.0
2014-09-07 12:00:00+00:00,USGS-05418110,15.2,7.09,44.0
2014-09-07 12:15:00+00:00,USGS-05418110,15.2,7.09,45.2
2014-09-07 12:30:00+00:00,USGS-05418110,15.1,7.09,44.0
2014-09-07 12:45:00+00:00,USGS-05418110,15.0,7.08,44.0
2014-09-07 13:00:00+00:00,USGS-05418110,15.0,7.1,45.2
2014-09-07 13:15:00+00:00,USGS-05418110,15.0,7.09,45.2
2014-09-07 13:30:00+00:00,USGS-05418110,14.9,7.09,45.2
2014-09-07 13:45:00+00:00,USGS-05418110,14.9,7.09,44.0
2014-09-07 14:00:00+00:00,USGS-05418110,14.9,7.09,44.0
2014-09-07 14:15:00+00:00,USGS-05418110,15.0,7.1,45.2
2014-09-07 14:30:00+00:00,USGS-05418110,15.0,7.1,45.2
2014-09-07 14:45:00+00:00,USGS-05418110,15.1,7.11,46.4
2014-09-07 15:00:00+00:00,USGS-05418110,15.2,7.1,45.2
2014-09-07 15:15:00+00:00,USGS-05418110,15.3,7.11,45.2
2014-09-07 15:30:00+00:00,USGS-05418110,15.5,7.1,45.2
2014-09-07 15:45:00+00:00,USGS-05418110,15.7,7.11,46.4
2014-09-07 16:00:00+00:00,USGS-05418110,15.9,7.11,44.0
2014-09-07 16:15:00+00:00,USGS-05418110,16.2,7.11,45.2
2014-09-07 16:30:00+00:00,USGS-05418110,16.5,7.11,45.2
2014-09-07 16:45:00+00:00,USGS-05418110,16.8,7.1,45.2
2014-09-07 17:00:00+00:00,USGS-05418110,17.2,7.1,46.4
2014-09-07 17:15:00+00:00,USGS-05418110,17.5,7.09,46.4
2014-09-07 17:30:00+00:00,USGS-05418110,17.8,7.09,45.2
2014-09-07 17:45:00+00:00,USGS-05418110,18.1,7.09,45.2
2014-09-07 18:00:00+00:00,USGS-05418110,18.4,7.08,45.2
2014-09-07 18:15:00+00:00,USGS-05418110,18.7,7.08,45.2
2014-09-07 18:30:00+00:00,USGS-05418110,19.0,7.06,45.2
2014-09-07 18:45:00+00:00,USGS-05418110,19.2,7.06,46.4
2014-09-07 19:00:00+00:00,USGS-05418110,19.4,7.06,45.2
2014-09-07 19:15:00+00:00,USGS-05418110,19.6,7.05,46.4
2014-09-07 19:30:00+00:00,USGS-05418110,19.8,7.05,44.0
2014-09-07 19:45:00+00:00,USGS-05418110,20.0,7.05,45.2
2014-09-07 20:00:00+00:00,USGS-05418110,20.2,7.05,45.2
2014-09-07 20:15:00+00:00,USGS-05418110,20.4,7.05,45.2
2014-09-07 20:30:00+00:00,USGS-05418110,20.5,7.05,45.2
2014-09-07 20:45:00+00:00,USGS-05418110,20.6,7.06,45.2
2014-09-07 21:00:00+00:00,USGS-05418110,20.7,7.06,45.2
2014-09-07 21:15:00+00:00,USGS-05418110,20.8,7.06,45.2
2014-09-07 21:30:00+00:00,USGS-05418110,20.8,7.06,44.0
2014-09-07 21:45:00+00:00,USGS-05418110,20.8,7.06,44.0
2014-09-07 22:00:00+00:00,USGS-05418110,20.8,7.06,44.0
2014-09-07 22:15:00+00:00,USGS-05418110,20.7,7.04,45.2
2014-09-07 22:30:00+00:00,USGS-05418110,20.6,7.05,45.2
2014-09-07 22:45:00+00:00,USGS-05418110,20.6,7.05,45.2
2014-09-07 23:00:00+00:00,USGS-05418110,20.5,7.05,45.2
2014-09-07 23:15:00+00:00,USGS-05418110,20.4,7.05,45.2
2014-09-07 23:30:00+00:00,USGS-05418110,20.3,7.05,45.2
2014-09-07 23:45:00+00:00,USGS-05418110,20.2,7.05,45.2
2014-09-08 00:00:00+00:00,USGS-05418110,20.2,7.05,44.0
2014-09-08 00:15:00+00:00,USGS-05418110,20.1,7.06,44.0
2014-09-08 00:30:00+00:00,USGS-05418110,20.0,7.06,44.0
2014-09-08 00:45:00+00:00,USGS-05418110,19.9,7.06,44.0
2014-09-08 01:00:00+00:00,USGS-05418110,19.8,7.06,44.0
2014-09-08 01:15:00+00:00,USGS-05418110,19.7,7.06,44.0
2014-09-08 01:30:00+00:00,USGS-05418110,19.6,7.07,45.2
2014-09-08 01:45:00+00:00,USGS-05418110,19.5,7.06,44.0
2014-09-08 02:00:00+00:00,USGS-05418110,19.4,7.07,45.2
2014-09-08 02:15:00+00:00,USGS-05418110,19.3,7.07,45.2
2014-09-08 02:30:00+00:00,USGS-05418110,19.2,7.07,45.2
2014-09-08 02:45:00+00:00,USGS-05418110,19.1,7.07,45.2
2014-09-08 03:00:00+00:00,USGS-05418110,19.0,7.07,44.0
2014-09-08 03:15:00+00:00,USGS-05418110,18.9,7.07,44.0
2014-09-08 03:30:00+00:00,USGS-05418110,18.8,7.07,44.0
2014-09-08 03:45:00+00:00,USGS-05418110,18.7,7.08,44.0
2014-09-08 04:00:00+00:00,USGS-05418110,18.6,7.08,44.0
2014-09-08 04:15:00+00:00,USGS-05418110,18.4,7.08,44.0
2014-09-08 04:30:00+00:00,USGS-05418110,18.3,7.08,45.2
2014-09-08 04:45:00+00:00,USGS-05418110,18.2,7.07,45.2
2014-09-08 05:00:00+00:00,USGS-05418110,18.1,7.07,44.0
2014-09-08 05:15:00+00:00,USGS-05418110,18.0,7.07,44.0
2014-09-08 05:30:00+00:00,USGS-05418110,17.9,7.07,44.0
2014-09-08 05:45:00+00:00,USGS-05418110,17.8,7.07,44.0
2014-09-08 06:00:00+00:00,USGS-05418110,17.7,7.07,45.2
2014-09-08 06:15:00+00:00,USGS-05418110,17.6,7.08,45.2
2014-09-08 06:30:00+00:00,USGS-05418110,17.5,7.09,45.2
2014-09-08 06:45:00+00:00,USGS-05418110,17.4,7.09,44.0
2014-09-08 07:00:00+00:00,USGS-05418110,17.3,7.09,44.0
2014-09-08 07:15:00+00:00,USGS-05418110,17.2,7.09,44.0
2014-09-08 07:30:00+00:00,USGS-05418110,17.1,7.09,44.0
2014-09-08 07:45:00+00:00,USGS-05418110,17.0,7.09,45.2
2014-09-08 08:00:00+00:00,USGS-05418110,16.9,7.09,45.2
2014-09-08 08:15:00+00:00,USGS-05418110,16.8,7.09,44.0
2014-09-08 08:30:00+00:00,USGS-05418110,16.7,7.1,44.0
2014-09-08 08:45:00+00:00,USGS-05418110,16.6,7.1,44.0
2014-09-08 09:00:00+00:00,USGS-05418110,16.5,7.1,44.0
2014-09-08 09:15:00+00:00,USGS-05418110,16.4,7.1,45.2
2014-09-08 09:30:00+00:00,USGS-05418110,16.3,7.1,45.2
2014-09-08 09:45:00+00:00,USGS-05418110,16.2,7.1,45.2
2014-09-08 10:00:00+00:00,USGS-05418110,16.1,7.1,44.0
2014-09-08 10:15:00+00:00,USGS-05418110,16.0,7.1,44.0
2014-09-08 10:30:00+00:00,USGS-05418110,15.9,7.1,44.0
2014-09-08 10:45:00+00:00,USGS-05418110,15.8,7.1,45.2
2014-09-08 11:00:00+00:00,USGS-05418110,15.7,7.11,45.2
2014-09-08 11:15:00+00:00,USGS-05418110,15.6,7.11,45.2
2014-09-08 11:30:00+00:00,USGS-05418110,15.6,7.11,44.0
2014-09-08 11:45:00+00:00,USGS-05418110,15.5,7.11,44.0
2014-09-08 12:00:00+00:00,USGS-05418110,15.4,7.11,44.0
2014-09-08 12:15:00+00:00,USGS-05418110,15.3,7.12,45.2
2014-09-08 12:30:00+00:00,USGS-05418110,15.2,7.12,44.0
2014-09-08 12:45:00+00:00,USGS-05418110,15.2,7.12,44.0
2014-09-08 13:00:00+00:00,USGS-05418110,15.1,7.12,44.0
2014-09-08 13:15:00+00:00,USGS-05418110,15.1,7.12,44.0
2014-09-08 13:30:00+00:00,USGS-05418110,15.1,7.12,45.2
2014-09-08 13:45:00+00:00,USGS-05418110,15.1,7.12,45.2
2014-09-08 14:00:00+00:00,USGS-05418110,15.1,7.12,44.0
2014-09-08 14:15:00+00:00,USGS-05418110,15.1,7.12,44.0
2014-09-08 14:30:00+00:00,USGS-05418110,15.2,7.13,45.2
2014-09-08 14:45:00+00:00,USGS-05418110,15.2,7.14,45.2
2014-09-08 15:00:00+00:00,USGS-05418110,15.3,7.14,44.0
2014-09-08 15:15:00+00:00,USGS-05418110,15.5,7.14,45.2
2014-09-08 15:30:00+00:00,USGS-05418110,15.6,7.13,45.2
2014-09-08 15:45:00+00:00,USGS-05418110,15.8,7.13,45.2
2014-09-08 16:00:00+00:00,USGS-05418110,16.0,7.13,45.2
2014-09-08 16:15:00+00:00,USGS-05418110,16.2,7.13,44.0
2014-09-08 16:30:00+00:00,USGS-05418110,16.4,7.11,44.0
2014-09-08 16:45:00+00:00,USGS-05418110,16.5,7.13,45.2
2014-09-08 17:00:00+00:00,USGS-05418110,16.7,7.12,45.2
2014-09-08 17:15:00+00:00,USGS-05418110,16.8,7.12,45.2
2014-09-08 17:30:00+00:00,USGS-05418110,17.0,7.13,44.0
2014-09-08 17:45:00+00:00,USGS-05418110,17.1,7.11,44.0
2014-09-08 18:00:00+00:00,USGS-05418110,17.2,7.11,44.0
2014-09-08 18:15:00+00:00,USGS-05418110,17.2,7.11,45.2
2014-09-08 18:30:00+00:00,USGS-05418110,17.3,7.12,45.2
2014-09-08 18:45:00+00:00,USGS-05418110,17.3,7.12,45.2
2014-09-08 19:00:00+00:00,USGS-05418110,17.3,7.12,45.2
2014-09-08 19:15:00+00:00,USGS-05418110,17.4,7.12,44.0
2014-09-08 19:30:00+00:00,USGS-05418110,17.4,7.12,44.0
2014-09-08 19:45:00+00:00,USGS-05418110,17.4,7.12,44.0
2014-09-08 20:00:00+00:00,USGS-05418110,17.4,7.12,44.0
2014-09-08 20:15:00+00:00,USGS-05418110,17.5,7.12,45.2
2014-09-08 20:30:00+00:00,USGS-05418110,17.5,7.12,45.2
2014-09-08 20:45:00+00:00,USGS-05418110,17.5,7.12,45.2
2014-09-08 21:00:00+00:00,USGS-05418110,17.5,7.12,44.0
2014-09-08 21:15:00+00:00,USGS-05418110,17.5,7.12,44.0
2014-09-08 21:30:00+00:00,USGS-05418110,17.5,7.12,44.0
2014-09-08 21:45:00+00:00,USGS-05418110,17.4,7.12,45.2
2014-09-08 22:00:00+00:00,USGS-05418110,17.4,7.12,45.2
2014-09-08 22:15:00+00:00,USGS-05418110,17.4,7.13,46.4
2014-09-08 22:30:00+00:00,USGS-05418110,17.4,7.13,44.0
2014-09-08 22:45:00+00:00,USGS-05418110,17.4,7.13,45.2
2014-09-08 23:00:00+00:00,USGS-05418110,17.4,7.12,45.2
2014-09-08 23:15:00+00:00,USGS-05418110,17.4,7.12,45.2
2014-09-08 23:30:00+00:00,USGS-05418110,17.4,7.11,45.2
2014-09-08 23:45:00+00:00,USGS-05418110,17.4,7.11,45.2
2014-09-09 00:00:00+00:00,USGS-05418110,17.5,7.11,44.0
2014-09-09 00:15:00+00:00,USGS-05418110,17.5,7.11,44.0
2014-09-09 00:30:00+00:00,USGS-05418110,17.4,7.11,45.2
2014-09-09 00:45:00+00:00,USGS-05418110,17.4,7.11,45.2
2014-09-09 01:00:00+00:00,USGS-05418110,17.4,7.1,45.2
2014-09-09 01:15:00+00:00,USGS-05418110,17.3,7.11,45.2
2014-09-09 01:30:00+00:00,USGS-05418110,17.3,7.11,45.2
2014-09-09 01:45:00+00:00,USGS-05418110,17.3,7.11,44.0
2014-09-09 02:00:00+00:00,USGS-05418110,17.2,7.11,44.0
2014-09-09 02:15:00+00:00,USGS-05418110,17.2,7.13,44.0
2014-09-09 02:30:00+00:00,USGS-05418110,17.2,7.13,45.2
2014-09-09 02:45:00+00:00,USGS-05418110,17.2,7.14,45.2
2014-09-09 03:00:00+00:00,USGS-05418110,17.2,7.14,45.2
2014-09-09 03:15:00+00:00,USGS-05418110,17.2,7.14,45.2
2014-09-09 03:30:00+00:00,USGS-05418110,17.1,7.14,45.2
2014-09-09 03:45:00+00:00,USGS-05418110,17.1,7.13,45.2
2014-09-09 04:00:00+00:00,USGS-05418110,17.1,7.13,44.0
2014-09-09 04:15:00+00:00,USGS-05418110,17.1,7.12,44.0
2014-09-09 04:30:00+00:00,USGS-05418110,17.0,7.06,45.2
2014-09-09 04:45:00+00:00,USGS-05418110,17.0,7.05,47.6
2014-09-09 05:00:00+00:00,USGS-05418110,17.0,7.02,50.0
2014-09-09 05:15:00+00:00,USGS-05418110,17.0,7.0,51.3
2014-09-09 05:30:00+00:00,USGS-05418110,17.0,6.95,51.3
2014-09-09 05:45:00+00:00,USGS-05418110,16.9,6.88,50.0
2014-09-09 06:00:00+00:00,USGS-05418110,16.9,6.84,47.6
2014-09-09 06:15:00+00:00,USGS-05418110,16.9,6.79,47.6
2014-09-09 06:30:00+00:00,USGS-05418110,16.8,6.74,46.4
2014-09-09 06:45:00+00:00,USGS-05418110,16.8,6.71,47.6
2014-09-09 07:00:00+00:00,USGS-05418110,16.8,6.7,48.8
2014-09-09 07:15:00+00:00,USGS-05418110,16.8,6.68,48.8
2014-09-09 07:30:00+00:00,USGS-05418110,16.7,6.69,50.0
2014-09-09 07:45:00+00:00,USGS-05418110,16.7,6.7,48.8
2014-09-09 08:00:00+00:00,USGS-05418110,16.7,6.71,50.0
2014-09-09 08:15:00+00:00,USGS-05418110,16.7,6.69,50.0
2014-09-09 08:30:00+00:00,USGS-05418110,16.7,6.65,50.0
2014-09-09 08:45:00+00:00,USGS-05418110,16.7,6.64,50.0
2014-09-09 09:00:00+00:00,USGS-05418110,16.6,6.53,51.3
2014-09-09 09:15:00+00:00,USGS-05418110,16.6,6.56,53.9
2014-09-09 09:30:00+00:00,USGS-05418110,16.6,6.51,56.5
2014-09-09 09:45:00+00:00,USGS-05418110,16.6,6.5,59.2
2014-09-09 10:00:00+00:00,USGS-05418110,16.6,6.48,59.2
2014-09-09 10:15:00+00:00,USGS-05418110,16.7,6.11,56.5
2014-09-09 10:30:00+00:00,USGS-05418110,16.7,5.91,55.2
2014-09-09 10:45:00+00:00,USGS-05418110,16.6,5.97,52.6
2014-09-09 11:00:00+00:00,USGS-05418110,16.5,6.13,51.3
2014-09-09 11:15:00+00:00,USGS-05418110,16.5,6.24,50.0
2014-09-09 11:30:00+00:00,USGS-05418110,16.4,6.28,50.0
2014-09-09 11:45:00+00:00,USGS-05418110,16.4,6.34,50.0
2014-09-09 12:00:00+00:00,USGS-05418110,16.4,6.42,48.8
2014-09-09 12:15:00+00:00,USGS-05418110,16.3,6.48,56.5
2014-09-09 12:30:00+00:00,USGS-05418110,16.4,6.15,76.8
2014-09-09 12:45:00+00:00,USGS-05418110,16.3,6.01,101.0
2014-09-09 13:00:00+00:00,USGS-05418110,16.8,4.64,96.3
2014-09-09 13:15:00+00:00,USGS-05418110,16.6,3.43,89.2
2014-09-09 13:30:00+00:00,USGS-05418110,16.5,3.96,79.5
2014-09-09 13:45:00+00:00,USGS-05418110,16.5,4.3,74.1
2014-09-09 14:00:00+00:00,USGS-05418110,16.5,4.44,78.1
2014-09-09 14:15:00+00:00,USGS-05418110,16.5,4.8,80.9
2014-09-09 14:30:00+00:00,USGS-05418110,16.8,4.74,75.4
2014-09-09 14:45:00+00:00,USGS-05418110,16.9,4.25,71.5
2014-09-09 15:00:00+00:00,USGS-05418110,16.9,4.36,68.7
2014-09-09 15:15:00+00:00,USGS-05418110,16.9,4.72,65.9
2014-09-09 15:30:00+00:00,USGS-05418110,17.0,4.99,63.2
2014-09-09 15:45:00+00:00,USGS-05418110,17.2,5.23,60.5
2014-09-09 16:00:00+00:00,USGS-05418110,17.4,5.4,59.2
2014-09-09 16:15:00+00:00,USGS-05418110,17.6,5.61,59.2
2014-09-09 16:30:00+00:00,USGS-05418110,17.8,5.75,59.2
2014-09-09 16:45:00+00:00,USGS-05418110,18.1,5.87,57.9
2014-09-09 17:00:00+00:00,USGS-05418110,18.2,5.96,56.5
2014-09-09 17:15:00+00:00,USGS-05418110,18.3,5.98,56.5
2014-09-09 17:30:00+00:00,USGS-05418110,18.6,6.05,56.5
