FIPS,CENSUS_2020_POP,Economic_typology_2015,Rural_Urban_Continuum_Code_2013,Urban_Influence_Code_2013,Rural_Urban_Continuum_Code_2023,Urban_Influence_Code_2024,POVALL_2023,PCTPOVALL_2023,MEDHHINC_2023,Metro_2023,Unemployment_rate_2023,Civilian_labor_force_2023,Employed_2023,Unemployed_2023
48215,870781.0,0.0,2.0,2.0,2.0,4.0,239489.0,26.900000000000002,53160.0,1.0,6.1000000000000005,378591.0,355519.0,23072.0
48217,35874.0,0.0,6.0,4.0,6.0,3.0,5329.0,14.200000000000001,61840.0,0.0,4.0,17982.0,17256.0,726.0
48219,21537.0,2.0,6.0,5.0,2.0,4.0,3183.0,15.100000000000001,60851.0,1.0,3.6,10768.0,10377.0,391.0
48221,61598.0,2.0,1.0,1.0,4.0,2.0,5455.0,8.1,82428.0,0.0,3.7,30595.0,29468.0,1127.0
48223,36787.0,0.0,6.0,3.0,6.0,2.0,4905.0,13.0,61112.0,0.0,3.5,18918.0,18261.0,657.0
48225,22066.0,4.0,7.0,9.0,7.0,8.0,4280.0,21.8,52649.0,0.0,3.2,10702.0,10355.0,347.0
48227,34860.0,2.0,4.0,5.0,4.0,5.0,5079.0,18.0,63398.0,0.0,4.3,12906.0,12357.0,549.0
48229,3202.0,4.0,2.0,2.0,2.0,4.0,777.0,32.0,47693.0,1.0,3.8000000000000003,1906.0,1834.0,72.0
48231,99956.0,3.0,1.0,1.0,1.0,1.0,13951.0,12.700000000000001,70427.0,1.0,4.1000000000000005,48174.0,46182.0,1992.0
48233,20617.0,2.0,6.0,5.0,6.0,5.0,2809.0,14.3,64752.0,0.0,4.3,8486.0,8119.0,367.0
48235,1513.0,2.0,3.0,2.0,3.0,4.0,137.0,8.9,75689.0,1.0,3.3000000000000003,798.0,772.0,26.0
48237,8472.0,2.0,6.0,4.0,8.0,3.0,1051.0,13.200000000000001,62721.0,0.0,3.6,3464.0,3341.0,123.0
48239,14988.0,3.0,6.0,6.0,6.0,6.0,2079.0,14.0,62026.0,0.0,3.3000000000000003,7135.0,6898.0,237.0
48241,32980.0,0.0,6.0,6.0,6.0,6.0,5326.0,16.6,58113.0,0.0,6.300000000000001,12224.0,11458.0,766.0
48243,1996.0,4.0,9.0,12.0,9.0,9.0,238.0,12.8,63614.0,0.0,3.2,1005.0,973.0,32.0
48245,256526.0,0.0,2.0,2.0,2.0,4.0,47706.0,20.1,59298.0,1.0,6.300000000000001,103246.0,96784.0,6462.0
48247,4838.0,4.0,6.0,6.0,8.0,6.0,1142.0,24.6,44736.0,0.0,4.7,1851.0,1764.0,87.0
48249,38891.0,2.0,4.0,5.0,6.0,5.0,8100.0,21.200000000000003,50814.0,0.0,5.2,15787.0,14967.0,820.0
48251,179927.0,0.0,1.0,1.0,1.0,1.0,19799.0,9.9,83229.0,1.0,3.6,91344.0,88059.0,3285.0
48253,19663.0,4.0,3.0,2.0,3.0,4.0,3034.0,20.5,51671.0,1.0,4.6000000000000005,5940.0,5666.0,274.0
48255,14710.0,4.0,6.0,4.0,8.0,3.0,2781.0,23.6,62059.0,0.0,3.1,6758.0,6547.0,211.0
48257,145310.0,0.0,1.0,1.0,1.0,1.0,17588.0,9.600000000000001,90064.0,1.0,4.1000000000000005,77440.0,74279.0,3161.0
48259,44279.0,0.0,1.0,1.0,1.0,1.0,3408.0,6.9,112618.0,1.0,3.3000000000000003,24335.0,23528.0,807.0
48261,350.0,2.0,9.0,8.0,9.0,9.0,51.0,14.9,43037.0,0.0,7.1000000000000005,127.0,118.0,9.0
48263,753.0,1.0,9.0,10.0,9.0,9.0,79.0,11.600000000000001,62437.0,0.0,2.1,606.0,593.0,13.0
48265,52598.0,5.0,4.0,3.0,4.0,2.0,6235.0,12.0,64662.0,0.0,3.5,22557.0,21761.0,796.0
48267,4286.0,5.0,7.0,9.0,9.0,9.0,769.0,17.400000000000002,54562.0,0.0,3.4000000000000004,1794.0,1733.0,61.0
48269,265.0,1.0,9.0,12.0,9.0,9.0,21.0,9.700000000000001,85720.0,0.0,1.0,497.0,492.0,5.0
48271,3129.0,4.0,7.0,10.0,9.0,9.0,567.0,21.0,53572.0,0.0,4.6000000000000005,1261.0,1203.0,58.0
48273,31040.0,4.0,4.0,5.0,4.0,5.0,6341.0,22.1,52903.0,0.0,4.6000000000000005,13171.0,12560.0,611.0
48275,3353.0,2.0,9.0,12.0,9.0,9.0,657.0,20.5,55414.0,0.0,3.5,1522.0,1468.0,54.0
48277,50088.0,3.0,5.0,8.0,5.0,7.0,9670.0,19.200000000000003,56275.0,0.0,4.3,23849.0,22827.0,1022.0
48279,13045.0,1.0,6.0,6.0,6.0,6.0,2291.0,18.3,57113.0,0.0,4.1000000000000005,5091.0,4880.0,211.0
48281,21627.0,0.0,2.0,2.0,2.0,4.0,2645.0,11.5,71484.0,1.0,3.8000000000000003,9535.0,9173.0,362.0
48283,6664.0,2.0,6.0,6.0,8.0,6.0,1378.0,27.1,48675.0,0.0,2.6,4070.0,3965.0,105.0
48285,20337.0,1.0,6.0,6.0,8.0,6.0,2513.0,12.5,64145.0,0.0,3.3000000000000003,9299.0,8993.0,306.0
48287,17478.0,1.0,6.0,4.0,8.0,3.0,2002.0,11.200000000000001,71112.0,0.0,3.2,9316.0,9021.0,295.0
48289,15719.0,2.0,8.0,7.0,8.0,6.0,2256.0,13.700000000000001,59488.0,0.0,4.7,6558.0,6248.0,310.0
48291,91628.0,0.0,1.0,1.0,1.0,1.0,14974.0,14.5,72329.0,1.0,5.5,36244.0,34259.0,1985.0
48293,22146.0,4.0,6.0,6.0,6.0,6.0,3819.0,18.0,53482.0,0.0,4.2,9103.0,8719.0,384.0
48295,3059.0,2.0,9.0,12.0,9.0,9.0,362.0,12.600000000000001,67386.0,0.0,3.2,1457.0,1411.0,46.0
48297,11335.0,2.0,8.0,7.0,8.0,6.0,1686.0,17.0,59202.0,0.0,3.8000000000000003,5029.0,4838.0,191.0
48299,21243.0,5.0,7.0,11.0,7.0,8.0,2655.0,11.700000000000001,71475.0,0.0,3.6,9812.0,9460.0,352.0
48301,64.0,4.0,9.0,12.0,9.0,9.0,2.0,4.7,86760.0,0.0,0.30000000000000004,1601.0,1596.0,5.0
48303,310639.0,0.0,2.0,2.0,2.0,4.0,52974.0,17.1,57883.0,1.0,3.3000000000000003,165713.0,160188.0,5525.0
48305,5596.0,1.0,2.0,2.0,2.0,4.0,954.0,16.7,57338.0,1.0,3.3000000000000003,2876.0,2782.0,94.0
48307,7630.0,0.0,7.0,9.0,9.0,8.0,1359.0,18.5,47814.0,0.0,4.1000000000000005,3113.0,2985.0,128.0
48309,260579.0,0.0,2.0,2.0,2.0,4.0,43162.0,16.7,63377.0,1.0,3.7,129409.0,124650.0,4759.0
48311,600.0,2.0,9.0,12.0,8.0,3.0,70.0,12.4,71112.0,0.0,1.7000000000000002,829.0,815.0,14.0
48313,13455.0,4.0,6.0,6.0,8.0,6.0,2108.0,18.3,53301.0,0.0,4.6000000000000005,4744.0,4525.0,219.0
48315,9725.0,0.0,8.0,7.0,8.0,6.0,2047.0,21.700000000000003,47660.0,0.0,4.800000000000001,4348.0,4140.0,208.0
48317,5237.0,1.0,3.0,2.0,3.0,4.0,616.0,11.9,81637.0,1.0,2.7,2923.0,2845.0,78.0
48319,3953.0,2.0,9.0,10.0,9.0,9.0,486.0,12.4,62435.0,0.0,3.5,1853.0,1789.0,64.0
48321,36255.0,0.0,4.0,3.0,6.0,2.0,6434.0,17.900000000000002,58996.0,0.0,5.4,17135.0,16206.0,929.0
48323,57887.0,4.0,5.0,8.0,3.0,4.0,13047.0,22.8,46052.0,1.0,7.5,23770.0,21990.0,1780.0
48325,50748.0,0.0,1.0,1.0,1.0,1.0,6871.0,13.100000000000001,70707.0,1.0,3.8000000000000003,23213.0,22333.0,880.0
48327,1962.0,1.0,9.0,12.0,9.0,9.0,385.0,20.0,45438.0,0.0,3.7,849.0,818.0,31.0
48329,169983.0,2.0,3.0,2.0,3.0,4.0,19221.0,10.9,94375.0,1.0,2.5,111773.0,108999.0,2774.0
48331,24754.0,1.0,6.0,4.0,6.0,3.0,4056.0,15.9,63456.0,0.0,4.2,10911.0,10457.0,454.0
48333,4456.0,1.0,9.0,10.0,9.0,9.0,638.0,14.700000000000001,56328.0,0.0,3.9000000000000004,1867.0,1794.0,73.0
48335,8990.0,4.0,7.0,9.0,7.0,9.0,1447.0,21.1,53255.0,0.0,4.0,2338.0,2245.0,93.0
48337,19965.0,2.0,6.0,4.0,6.0,3.0,2856.0,13.4,60336.0,0.0,3.5,9567.0,9230.0,337.0
48339,620443.0,0.0,1.0,1.0,1.0,1.0,71419.0,10.100000000000001,92578.0,1.0,3.9000000000000004,311467.0,299211.0,12256.0
48341,21358.0,3.0,7.0,8.0,7.0,7.0,2839.0,13.5,64003.0,0.0,2.7,11299.0,10995.0,304.0
48343,11973.0,3.0,6.0,6.0,8.0,5.0,2304.0,19.3,51598.0,0.0,5.9,4543.0,4276.0,267.0
48345,1063.0,1.0,9.0,12.0,8.0,6.0,171.0,16.8,48952.0,0.0,4.0,506.0,486.0,20.0
48347,64653.0,0.0,5.0,8.0,5.0,7.0,11954.0,19.6,52516.0,0.0,4.3,28131.0,26910.0,1221.0
48349,52624.0,0.0,4.0,3.0,4.0,2.0,8526.0,15.700000000000001,59659.0,0.0,4.0,23823.0,22881.0,942.0
48351,12217.0,0.0,2.0,2.0,8.0,6.0,2220.0,18.5,51302.0,0.0,7.1000000000000005,4990.0,4637.0,353.0
48353,14738.0,0.0,6.0,5.0,6.0,5.0,2856.0,20.400000000000002,53370.0,0.0,3.5,6859.0,6620.0,239.0
48355,353178.0,0.0,2.0,2.0,2.0,4.0,59695.0,17.3,63669.0,1.0,4.2,168426.0,161292.0,7134.0
48357,10015.0,2.0,7.0,11.0,7.0,8.0,1074.0,11.100000000000001,71770.0,0.0,3.3000000000000003,3987.0,3854.0,133.0
48359,1758.0,1.0,2.0,2.0,2.0,4.0,198.0,12.3,68640.0,1.0,3.0,942.0,914.0,28.0
48361,84808.0,3.0,2.0,2.0,2.0,4.0,12295.0,14.5,66029.0,1.0,5.4,35460.0,33544.0,1916.0
48363,28409.0,2.0,6.0,3.0,6.0,2.0,4970.0,16.900000000000002,55417.0,0.0,3.7,13348.0,12850.0,498.0
48365,22491.0,2.0,6.0,6.0,6.0,6.0,3072.0,13.600000000000001,63482.0,0.0,4.5,9639.0,9210.0,429.0
48367,148222.0,0.0,1.0,1.0,1.0,1.0,14141.0,8.200000000000001,98121.0,1.0,3.3000000000000003,76471.0,73916.0,2555.0
48369,9869.0,1.0,7.0,9.0,9.0,9.0,1278.0,13.4,62913.0,0.0,2.6,5121.0,4987.0,134.0
48371,15193.0,2.0,7.0,11.0,7.0,8.0,2686.0,21.200000000000003,58265.0,0.0,3.6,6259.0,6036.0,223.0
48373,50123.0,0.0,6.0,4.0,6.0,3.0,9090.0,18.1,57009.0,0.0,5.4,19046.0,18026.0,1020.0
48375,118525.0,0.0,2.0,2.0,2.0,4.0,19265.0,17.8,51177.0,1.0,3.1,55594.0,53852.0,1742.0
48377,6131.0,4.0,7.0,11.0,9.0,9.0,1314.0,22.900000000000002,42699.0,0.0,6.300000000000001,3038.0,2848.0,190.0
48379,12164.0,0.0,8.0,4.0,8.0,3.0,1782.0,13.8,63796.0,0.0,3.5,6702.0,6468.0,234.0
48381,140753.0,0.0,2.0,2.0,2.0,4.0,12644.0,8.700000000000001,81705.0,1.0,2.9000000000000004,76911.0,74649.0,2262.0
48383,3385.0,2.0,6.0,6.0,8.0,6.0,335.0,10.700000000000001,72585.0,0.0,3.6,1571.0,1515.0,56.0
48385,2758.0,5.0,9.0,10.0,9.0,9.0,438.0,15.700000000000001,49014.0,0.0,5.1000000000000005,1103.0,1047.0,56.0
48387,11587.0,1.0,6.0,6.0,8.0,5.0,2117.0,18.400000000000002,49265.0,0.0,4.800000000000001,5027.0,4788.0,239.0
48389,14748.0,2.0,7.0,8.0,7.0,7.0,1993.0,17.6,57179.0,0.0,3.1,9177.0,8894.0,283.0
48391,6741.0,2.0,6.0,6.0,8.0,6.0,1104.0,16.8,52641.0,0.0,3.9000000000000004,3085.0,2966.0,119.0
48393,827.0,0.0,9.0,10.0,9.0,7.0,75.0,9.0,76634.0,0.0,3.6,389.0,375.0,14.0
48395,16757.0,2.0,3.0,2.0,2.0,4.0,2909.0,17.0,60078.0,1.0,3.6,8178.0,7880.0,298.0
48397,107819.0,0.0,1.0,1.0,1.0,1.0,6600.0,5.1000000000000005,118175.0,1.0,3.6,61012.0,58820.0,2192.0
48399,9900.0,1.0,6.0,6.0,8.0,6.0,1478.0,15.3,61643.0,0.0,3.9000000000000004,4677.0,4494.0,183.0
48401,52214.0,2.0,3.0,2.0,2.0,4.0,6866.0,14.200000000000001,65812.0,1.0,4.1000000000000005,22842.0,21916.0,926.0
48403,9894.0,3.0,8.0,7.0,9.0,9.0,1451.0,14.5,58723.0,0.0,6.800000000000001,3603.0,3358.0,245.0
48405,7918.0,0.0,9.0,10.0,9.0,9.0,1546.0,20.3,50908.0,0.0,5.4,3315.0,3137.0,178.0
48407,27402.0,0.0,8.0,4.0,1.0,1.0,4798.0,16.7,66009.0,1.0,4.7,12580.0,11993.0,587.0
48409,68755.0,0.0,2.0,2.0,2.0,4.0,12080.0,17.2,61411.0,1.0,4.800000000000001,29808.0,28375.0,1433.0
48411,5730.0,1.0,7.0,9.0,9.0,9.0,952.0,18.400000000000002,52325.0,0.0,3.8000000000000003,2221.0,2137.0,84.0
48413,2451.0,2.0,8.0,7.0,8.0,6.0,377.0,16.0,60063.0,0.0,3.5,1170.0,1129.0,41.0
48415,16932.0,2.0,7.0,8.0,7.0,7.0,2397.0,15.700000000000001,69881.0,0.0,4.1000000000000005,6324.0,6065.0,259.0
48417,3105.0,2.0,8.0,7.0,8.0,6.0,409.0,12.8,68681.0,0.0,2.7,1890.0,1839.0,51.0
48419,24022.0,3.0,7.0,9.0,7.0,8.0,4321.0,18.0,54359.0,0.0,4.5,11227.0,10727.0,500.0
48421,2782.0,1.0,9.0,10.0,9.0,9.0,339.0,12.8,66202.0,0.0,3.2,1331.0,1289.0,42.0
48423,233479.0,0.0,3.0,2.0,3.0,4.0,31655.0,13.200000000000001,71348.0,1.0,3.6,115419.0,111221.0,4198.0
48425,9205.0,0.0,1.0,1.0,8.0,3.0,858.0,8.8,78913.0,0.0,3.6,4674.0,4506.0,168.0
48427,65920.0,0.0,4.0,5.0,4.0,5.0,18868.0,28.8,38824.0,0.0,9.3,24458.0,22172.0,2286.0
48429,9101.0,2.0,7.0,11.0,7.0,8.0,1545.0,18.400000000000002,59099.0,0.0,3.9000000000000004,3993.0,3839.0,154.0
48431,1372.0,2.0,8.0,7.0,8.0,6.0,156.0,11.5,80859.0,0.0,4.0,501.0,481.0,20.0
48433,1245.0,2.0,9.0,12.0,9.0,9.0,184.0,15.9,56413.0,0.0,2.7,815.0,793.0,22.0
48435,3372.0,2.0,7.0,11.0,9.0,9.0,432.0,13.4,63893.0,0.0,5.800000000000001,1040.0,980.0,60.0
48437,6971.0,1.0,6.0,6.0,8.0,6.0,1223.0,19.400000000000002,52350.0,0.0,4.6000000000000005,2571.0,2454.0,117.0
48439,2110640.0,0.0,1.0,1.0,1.0,1.0,236391.0,11.0,80083.0,1.0,3.7,1170758.0,1127271.0,43487.0
48441,143208.0,0.0,3.0,2.0,3.0,4.0,18753.0,13.3,62128.0,1.0,3.3000000000000003,70268.0,67916.0,2352.0
48443,760.0,4.0,9.0,12.0,9.0,9.0,128.0,18.6,47947.0,0.0,3.5,374.0,361.0,13.0
48445,11831.0,2.0,6.0,6.0,6.0,6.0,2117.0,19.3,44361.0,0.0,3.9000000000000004,4607.0,4427.0,180.0
48447,1440.0,1.0,9.0,12.0,9.0,9.0,199.0,13.100000000000001,51546.0,0.0,3.6,676.0,652.0,24.0
48449,31247.0,3.0,7.0,8.0,7.0,7.0,4883.0,15.700000000000001,57559.0,0.0,4.2,13708.0,13131.0,577.0
48451,120003.0,0.0,3.0,2.0,3.0,4.0,16827.0,14.600000000000001,60379.0,1.0,3.5,56492.0,54515.0,1977.0
48453,1290188.0,4.0,1.0,1.0,1.0,1.0,133858.0,10.200000000000001,97544.0,1.0,3.3000000000000003,857916.0,829904.0,28012.0
48455,13602.0,5.0,7.0,8.0,8.0,3.0,2664.0,18.900000000000002,49277.0,0.0,5.0,5302.0,5039.0,263.0
48457,19798.0,4.0,6.0,6.0,8.0,6.0,3326.0,18.5,54438.0,0.0,5.800000000000001,7104.0,6689.0,415.0
48459,40892.0,0.0,3.0,2.0,2.0,4.0,5937.0,13.9,61533.0,1.0,4.2,18174.0,17405.0,769.0
48461,3308.0,2.0,8.0,7.0,8.0,6.0,465.0,15.3,59047.0,0.0,1.7000000000000002,3269.0,3213.0,56.0
48463,24564.0,0.0,6.0,3.0,6.0,2.0,5056.0,21.0,49006.0,0.0,4.2,11269.0,10795.0,474.0
48465,47586.0,4.0,5.0,8.0,5.0,7.0,9234.0,20.200000000000003,56619.0,0.0,5.5,22215.0,21003.0,1212.0
48467,59541.0,1.0,6.0,4.0,8.0,3.0,7603.0,12.0,66356.0,0.0,3.5,28676.0,27660.0,1016.0
48469,91319.0,2.0,3.0,2.0,3.0,4.0,12747.0,14.100000000000001,69442.0,1.0,4.1000000000000005,41477.0,39795.0,1682.0
48471,76400.0,4.0,4.0,3.0,4.0,2.0,13745.0,22.400000000000002,56863.0,0.0,4.6000000000000005,24262.0,23148.0,1114.0
48473,56794.0,3.0,1.0,1.0,1.0,1.0,7962.0,13.9,77209.0,1.0,4.6000000000000005,26291.0,25093.0,1198.0
48475,11644.0,2.0,6.0,6.0,6.0,6.0,1529.0,14.100000000000001,65610.0,0.0,3.0,6567.0,6368.0,199.0
48477,35805.0,3.0,6.0,3.0,6.0,2.0,5020.0,14.5,67927.0,0.0,3.9000000000000004,15921.0,15293.0,628.0
48479,267114.0,0.0,2.0,2.0,2.0,4.0,59745.0,22.5,57899.0,1.0,4.0,120663.0,115845.0,4818.0
48481,41570.0,0.0,4.0,3.0,4.0,2.0,6298.0,15.3,60496.0,0.0,3.9000000000000004,21704.0,20868.0,836.0
48483,4990.0,2.0,9.0,10.0,9.0,9.0,676.0,14.3,54682.0,0.0,3.7,2069.0,1993.0,76.0
48485,129350.0,2.0,3.0,2.0,3.0,4.0,20955.0,17.6,61622.0,1.0,3.9000000000000004,55822.0,53646.0,2176.0
48487,12887.0,4.0,6.0,5.0,6.0,5.0,2065.0,16.900000000000002,53416.0,0.0,5.0,4968.0,4722.0,246.0
48489,20164.0,0.0,6.0,5.0,6.0,5.0,4817.0,27.8,42279.0,0.0,7.800000000000001,7118.0,6564.0,554.0
48491,609017.0,0.0,1.0,1.0,1.0,1.0,44506.0,6.4,111183.0,1.0,3.4000000000000004,380582.0,367668.0,12914.0
48493,49753.0,1.0,1.0,1.0,1.0,1.0,5312.0,9.9,85288.0,1.0,3.2,26609.0,25761.0,848.0
48495,7791.0,2.0,6.0,6.0,6.0,6.0,991.0,13.5,67901.0,0.0,3.4000000000000004,4188.0,4045.0,143.0
48497,68632.0,2.0,1.0,1.0,1.0,1.0,7217.0,9.4,89873.0,1.0,3.7,35165.0,33880.0,1285.0
48499,44843.0,0.0,6.0,6.0,6.0,6.0,7060.0,15.200000000000001,58813.0,0.0,4.4,18471.0,17662.0,809.0
48501,7694.0,2.0,7.0,9.0,9.0,9.0,960.0,13.0,64634.0,0.0,3.4000000000000004,3414.0,3298.0,116.0
48503,17867.0,2.0,7.0,11.0,7.0,8.0,2590.0,14.5,64187.0,0.0,3.4000000000000004,8208.0,7931.0,277.0
48505,13889.0,2.0,6.0,5.0,6.0,5.0,4134.0,30.400000000000002,41688.0,0.0,6.4,4424.0,4141.0,283.0
48507,9670.0,0.0,7.0,9.0,7.0,8.0,2677.0,28.900000000000002,36878.0,0.0,7.300000000000001,3470.0,3216.0,254.0
49000,3271616.0,,,,,,302676.0,9.0,93030.0,,2.6,1790381.0,1743223.0,47158.0
49001,7072.0,5.0,7.0,9.0,9.0,9.0,674.0,9.9,67100.0,0.0,3.0,3006.0,2917.0,89.0
49003,57666.0,3.0,2.0,2.0,4.0,2.0,5272.0,8.5,83493.0,0.0,2.5,28655.0,27943.0,712.0
49005,133154.0,3.0,3.0,2.0,3.0,4.0,14667.0,10.700000000000001,83027.0,1.0,2.3000000000000003,71591.0,69954.0,1637.0
49007,20412.0,2.0,7.0,8.0,7.0,7.0,2853.0,14.0,59838.0,0.0,3.7,8488.0,8176.0,312.0
49009,935.0,4.0,9.0,10.0,9.0,9.0,75.0,7.6000000000000005,65231.0,0.0,4.2,407.0,390.0,17.0
49011,362679.0,4.0,2.0,2.0,2.0,4.0,22191.0,6.0,111081.0,1.0,2.4000000000000004,190367.0,185764.0,4603.0
49013,19596.0,2.0,7.0,9.0,7.0,8.0,2513.0,12.4,75705.0,0.0,2.9000000000000004,8554.0,8308.0,246.0
49015,9825.0,2.0,7.0,10.0,9.0,9.0,1092.0,10.8,68823.0,0.0,3.1,4755.0,4608.0,147.0
49017,5083.0,5.0,9.0,12.0,9.0,9.0,521.0,10.0,64844.0,0.0,6.4,2817.0,2636.0,181.0
49019,9669.0,5.0,7.0,11.0,7.0,8.0,1018.0,10.600000000000001,67360.0,0.0,3.6,7063.0,6810.0,253.0
49021,57289.0,4.0,4.0,5.0,4.0,5.0,7283.0,11.600000000000001,68170.0,0.0,2.6,29099.0,28343.0,756.0
49023,11786.0,0.0,2.0,2.0,2.0,4.0,1057.0,8.200000000000001,85382.0,1.0,2.3000000000000003,6558.0,6404.0,154.0
49025,7667.0,5.0,6.0,6.0,8.0,6.0,730.0,8.9,69247.0,0.0,2.7,4229.0,4113.0,116.0
49027,12975.0,0.0,7.0,11.0,9.0,9.0,1232.0,9.3,66467.0,0.0,2.3000000000000003,6532.0,6379.0,153.0
49029,12295.0,0.0,2.0,2.0,2.0,4.0,561.0,4.3,122672.0,1.0,2.1,6143.0,6015.0,128.0
49031,1438.0,1.0,9.0,12.0,9.0,9.0,218.0,14.100000000000001,58106.0,0.0,4.9,514.0,489.0,25.0
49033,2510.0,5.0,8.0,7.0,8.0,5.0,203.0,7.6000000000000005,78332.0,0.0,2.4000000000000004,1354.0,1322.0,32.0
49035,1185238.0,0.0,1.0,1.0,1.0,1.0,110632.0,9.5,94013.0,1.0,2.7,693701.0,675303.0,18398.0
49037,14518.0,2.0,7.0,9.0,9.0,9.0,2651.0,18.8,57941.0,0.0,4.0,5876.0,5640.0,236.0
49039,28437.0,4.0,6.0,6.0,6.0,6.0,3537.0,12.9,67295.0,0.0,2.9000000000000004,14110.0,13702.0,408.0
49041,21522.0,0.0,7.0,11.0,7.0,8.0,2345.0,10.700000000000001,75024.0,0.0,2.8000000000000003,10574.0,10278.0,296.0
49043,42357.0,5.0,4.0,3.0,4.0,2.0,2158.0,5.1000000000000005,139848.0,0.0,2.4000000000000004,27401.0,26733.0,668.0
49045,72698.0,4.0,1.0,1.0,1.0,1.0,5573.0,6.800000000000001,94200.0,1.0,2.8000000000000003,39076.0,37983.0,1093.0
49047,35620.0,2.0,7.0,8.0,7.0,7.0,4165.0,11.100000000000001,70989.0,0.0,3.3000000000000003,14938.0,14449.0,489.0
49049,659399.0,0.0,2.0,2.0,2.0,4.0,63310.0,9.0,100617.0,1.0,2.6,353125.0,344042.0,9083.0
49051,34788.0,5.0,6.0,3.0,4.0,2.0,1848.0,5.0,121397.0,0.0,2.4000000000000004,18659.0,18208.0,451.0
49053,180279.0,5.0,3.0,2.0,3.0,4.0,21205.0,10.600000000000001,78094.0,1.0,2.8000000000000003,91377.0,88839.0,2538.0
49055,2486.0,4.0,9.0,12.0,9.0,9.0,299.0,11.4,60858.0,0.0,4.3,1596.0,1528.0,68.0
49057,262223.0,4.0,2.0,2.0,2.0,4.0,22794.0,8.5,86678.0,1.0,2.8000000000000003,139820.0,135950.0,3870.0
50000,643077.0,,,,,,61591.0,9.9,80626.0,,2.0,350886.0,343840.0,7046.0
50001,37363.0,0.0,6.0,6.0,6.0,6.0,3010.0,8.700000000000001,82234.0,0.0,1.7000000000000002,21467.0,21099.0,368.0
50003,37347.0,5.0,6.0,5.0,6.0,5.0,4272.0,11.9,67124.0,0.0,2.5,18134.0,17685.0,449.0
50005,30233.0,0.0,7.0,9.0,9.0,8.0,4192.0,14.0,64229.0,0.0,2.3000000000000003,15042.0,14690.0,352.0
50007,168323.0,0.0,3.0,2.0,3.0,4.0,12459.0,7.800000000000001,96142.0,1.0,1.6,100207.0,98640.0,1567.0
50009,5920.0,4.0,9.0,8.0,9.0,9.0,864.0,14.4,58359.0,0.0,2.9000000000000004,2751.0,2671.0,80.0
50011,49946.0,0.0,3.0,2.0,3.0,4.0,4955.0,9.9,85765.0,1.0,1.8,28514.0,27987.0,527.0
50013,7293.0,5.0,3.0,2.0,3.0,4.0,650.0,8.700000000000001,82896.0,1.0,2.1,4226.0,4138.0,88.0
50015,25945.0,5.0,8.0,7.0,8.0,6.0,2461.0,9.600000000000001,72811.0,0.0,2.5,14575.0,14213.0,362.0
50017,29277.0,5.0,9.0,8.0,9.0,7.0,2851.0,9.700000000000001,73771.0,0.0,2.0,16082.0,15756.0,326.0
50019,27393.0,5.0,7.0,11.0,9.0,9.0,3764.0,14.100000000000001,59906.0,0.0,3.4000000000000004,13659.0,13188.0,471.0
50021,60572.0,5.0,4.0,5.0,7.0,7.0,6900.0,11.8,62634.0,0.0,2.4000000000000004,30204.0,29478.0,726.0
50023,59807.0,4.0,4.0,5.0,4.0,5.0,5022.0,8.6,79916.0,0.0,2.0,34615.0,33930.0,685.0
50025,45905.0,5.0,7.0,9.0,7.0,7.0,4506.0,10.100000000000001,64436.0,0.0,2.3000000000000003,21746.0,21242.0,504.0
50027,57753.0,5.0,7.0,8.0,7.0,7.0,5686.0,9.9,77932.0,0.0,1.8,29663.0,29123.0,540.0
51000,8631393.0,,,,,,867052.0,10.200000000000001,89864.0,,2.9000000000000004,4555208.0,4424155.0,131053.0
51001,33413.0,3.0,8.0,6.0,9.0,9.0,5690.0,17.3,56039.0,0.0,3.5,16202.0,15631.0,571.0
51003,112395.0,4.0,3.0,2.0,3.0,4.0,8610.0,8.0,102750.0,1.0,2.6,59824.0,58244.0,1580.0
51005,15223.0,3.0,6.0,6.0,6.0,6.0,1986.0,13.9,58215.0,0.0,3.5,6491.0,6264.0,227.0
51007,13265.0,0.0,1.0,1.0,1.0,1.0,1336.0,10.0,71112.0,1.0,3.0,6468.0,6272.0,196.0
51009,31307.0,4.0,2.0,2.0,2.0,4.0,3833.0,12.5,61499.0,1.0,3.2,15004.0,14526.0,478.0
51011,16119.0,0.0,2.0,2.0,2.0,4.0,1917.0,11.4,64701.0,1.0,3.6,7246.0,6982.0,264.0
51013,238643.0,4.0,1.0,1.0,1.0,1.0,16535.0,7.1000000000000005,138416.0,1.0,2.1,161376.0,157923.0,3453.0
51015,77487.0,0.0,3.0,2.0,3.0,4.0,6143.0,8.200000000000001,72831.0,1.0,2.5,39486.0,38500.0,986.0
51017,4209.0,5.0,8.0,7.0,9.0,9.0,418.0,10.5,60234.0,0.0,2.8000000000000003,2417.0,2349.0,68.0
51019,79462.0,0.0,2.0,2.0,2.0,4.0,8029.0,9.9,72742.0,1.0,2.9000000000000004,38930.0,37800.0,1130.0
51021,6270.0,3.0,8.0,7.0,8.0,6.0,764.0,13.9,57748.0,0.0,3.0,2851.0,2766.0,85.0
51023,33596.0,0.0,2.0,2.0,2.0,4.0,2131.0,6.300000000000001,84395.0,1.0,2.5,18119.0,17658.0,461.0
51025,15849.0,0.0,6.0,4.0,8.0,3.0,2856.0,20.8,51441.0,0.0,4.6000000000000005,6023.0,5746.0,277.0
